center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,176.64203429198824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,26,down,2,-2,-2,,176.63467558298726,176.64203429198824,177.12987975002034,177.12987975002034,177.20344058301998,177.20344058301998,177.20344058301998,177.65928529202938,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,177.680540958012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,27,down,1,6,6,30,177.660318041977,177.680540958012,178.15652083302848,178.15652083302848,178.23103041702416,178.23103041702416,178.23736912501045,178.71922533301404,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,178.72977837501094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,28,up,2,2,2,,178.72023337503197,178.72977837501094,179.21292220801115,179.21292220801115,179.2868692500051,179.2868692500051,179.29771641700063,179.71610454202164,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,179.72364233300323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,29,down,2,-2,-2,-30,179.71718904201407,179.72364233300323,180.21287879202282,180.21287879202282,180.28753391699865,180.28753391699865,180.28753391699865,180.8386144579854,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,180.84701116703218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,30,up,2,-3,-3,-30,180.83968137501506,180.84701116703218,181.34003983298317,181.34003983298317,181.41436712502036,181.41436712502036,181.41436712502036,181.8890252080164,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,181.89756499999203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,31,down,1,1,1,,181.8903449170175,181.89756499999203,182.3899306670064,182.3899306670064,182.46417099999962,182.46417099999962,182.46417099999962,183.0886023750063,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,183.09688537498005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,32,down,2,3,3,30,183.08965350000653,183.09688537498005,183.58964845800074,183.58964845800074,183.6642636670149,183.6642636670149,183.6642636670149,184.08328987500863,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,184.09153345797677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,33,down,1,5,5,30,184.0844199170242,184.09153345797677,184.57954008301022,184.57954008301022,184.65364962501917,184.65364962501917,184.65364962501917,184.98548716702498,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,184.9945125830127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,34,down,2,-4,-4,-30,184.98717879201286,184.9945125830127,185.4797250420088,185.4797250420088,185.5535834999755,185.5535834999755,185.56406241701916,185.9497888329788,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,185.95789516699733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,35,up,1,-1,-1,,185.9509503750014,185.95789516699733,186.44674475002103,186.44674475002103,186.5209868749953,186.5209868749953,186.5209868749953,186.98857208300615,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,186.99676154198823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,36,up,1,-3,-3,-30,186.98960933298804,186.99676154198823,187.4885869580321,187.4885869580321,187.56424625002546,187.56424625002546,187.56424625002546,188.17211666703224,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,188.1806926249992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,37,down,1,0,0,,188.1733560829889,188.1806926249992,188.67250149999745,188.67250149999745,188.7475885829772,188.7475885829772,188.7475885829772,189.36559583299095,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,189.3737085830071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,38,up,2,-1,-1,-30,189.36661274998914,189.3737085830071,189.86284600000363,189.86284600000363,189.9370605419972,189.9370605419972,189.9370605419972,190.4303813750157,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,190.43574699998135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,39,down,1,4,4,30,190.4314033749979,190.43574699998135,190.9228771670023,190.9228771670023,190.99764991702978,190.99764991702978,191.00323879200732,191.47523441701196,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,191.48066749999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,40,up,1,0,0,,191.4762379170279,191.48066749999998,191.9737409169902,191.9737409169902,192.04760504199658,192.04760504199658,192.05351345799863,192.59961112501333,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,192.6084477499826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,41,up,1,4,4,30,192.6011723750271,192.6084477499826,193.09624108299613,193.09624108299613,193.1704837080324,193.1704837080324,193.1704837080324,193.65519062499516,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,193.66367358301068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,42,down,1,-2,-2,-30,193.65629775001435,193.66367358301068,194.15657787502278,194.15657787502278,194.23095624998678,194.23095624998678,194.23095624998678,194.82506266701967,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,194.83077529200818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,43,up,0.5,0.5,0.5,,194.82612045801943,194.83077529200818,195.322643875028,195.322643875028,195.39666654198663,195.39666654198663,195.39666654198663,196.06581312499475,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,196.07389524998143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,44,down,0.5,3.5,3.5,30,196.06684849999147,196.07389524998143,196.56280741700903,196.56280741700903,196.63714449998224,196.63714449998224,196.63714449998224,197.24897424998926,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,197.2567389580072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,45,up,0.5,4.5,4.5,30,197.25002475001384,197.2567389580072,197.7462993329973,197.7462993329973,197.8202391670202,197.8202391670202,197.8202391670202,198.36524437501794,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,198.37315845798003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,46,up,1,-2,-2,-30,198.36621125001693,198.37315845798003,198.85612620803295,198.85612620803295,198.93107599997893,198.93107599997893,198.93726749997586,199.50078708300134,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,199.50931308302097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,47,down,0.5,-0.5,-0.5,,199.5020017499919,199.50931308302097,199.9961387499934,199.9961387499934,200.07025450002402,200.07025450002402,200.07025450002402,200.69172470801277,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,200.6973677080241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,48,down,1,-3,-3,-30,200.692807000014,200.6973677080241,201.18839329201728,201.18839329201728,201.26426145801088,201.26426145801088,201.2701690000249,201.8091294170008,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,201.830698249978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,49,down,0.5,-2.5,-2.5,-30,201.81014262500685,201.830698249978,202.30503950000275,202.30503950000275,202.38091829197947,202.38091829197947,202.3867893749848,202.84894437500043,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,202.85616729198955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,50,down,0.5,3.0,3.0,30,202.84988779202104,202.85616729198955,203.34615095797926,203.34615095797926,203.42014054203173,203.42014054203173,203.42014054203173,204.01571800000966,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,204.0242063329788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,51,up,0.5,0.0,0.0,,204.0169749999768,204.0242063329788,204.51284170802683,204.51284170802683,204.58756958303275,204.58756958303275,204.58756958303275,205.09723462502006,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,205.10260575002758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,52,down,0.5,0.0,0.0,,205.0981380000012,205.10260575002758,205.59047808300238,205.59047808300238,205.6697636669851,205.6697636669851,205.6697636669851,206.1663900000276,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,206.17466570797842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,53,down,0.5,4.0,4.0,30,206.16750129201682,206.17466570797842,206.6628784170025,206.6628784170025,206.73626445798436,206.73626445798436,206.73626445798436,207.27028041699668,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,207.27933570800815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,54,down,0.5,3.5,3.5,30,207.27129679202335,207.27933570800815,207.7696572500281,207.7696572500281,207.8468455420225,207.8468455420225,207.8468455420225,208.19795895798597,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,208.20366133301286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,55,down,1,-4,-4,-30,208.19854558299994,208.20366133301286,208.69057149998844,208.69057149998844,208.76429374999134,208.76429374999134,208.77084370801458,209.41618841700256,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,209.4244718750124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,56,down,0.5,2.5,2.5,30,209.4173338750261,209.4244718750124,209.91286829201272,209.91286829201272,209.98483800003305,209.98483800003305,209.98483800003305,210.5996616249904,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,210.6078635000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,57,down,0.5,-3.0,-3.0,-30,210.60083812498488,210.6078635000158,211.09613887500018,211.09613887500018,211.17057758301962,211.17057758301962,211.17057758301962,211.7722788330284,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,211.78071495797485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,58,down,0.5,-0.5,-0.5,,211.77340833301423,211.78071495797485,212.27258570800768,212.27258570800768,212.3477017499972,212.3477017499972,212.3477017499972,213.58318804198643,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,213.59159979200922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,59,down,0.5,-0.5,-0.5,,213.58438670798205,213.59159979200922,214.0808981669834,214.0808981669834,214.15370324999094,214.15370324999094,214.15370324999094,214.80076545802876,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,214.80924362502992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,60,down,0.5,-3.5,-3.5,-30,214.8020995000261,214.80924362502992,215.2962254579761,215.2962254579761,215.3680922500207,215.3680922500207,215.3680922500207,215.68336033303058,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,215.69260541698895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,61,up,0.5,3.0,3.0,30,215.6852890420123,215.69260541698895,216.17944641702343,216.17944641702343,216.25311150000198,216.25311150000198,216.25311150000198,217.2172515830025,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,217.22562408301746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,62,down,1,-5,-5,-30,217.21848241699627,217.22562408301746,217.71278900001198,217.71278900001198,217.7870302919764,217.7870302919764,217.7870302919764,218.32216595800128,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,218.33020437503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,63,up,0.5,4.0,4.0,30,218.32318208302604,218.33020437503,218.8229756670189,218.8229756670189,218.89741020801011,218.89741020801011,218.89741020801011,219.40495945798466,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,219.41339191701263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,64,up,0.5,0.0,0.0,,219.40605541702826,219.41339191701263,219.90547549998155,219.90547549998155,219.98045487498166,219.98045487498166,219.98045487498166,220.64229062502272,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,220.66389862500364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,65,down,0.5,-1.0,-1.0,,220.64330250001512,220.66389862500364,221.13863745803246,221.13863745803246,221.21378091699444,221.21378091699444,221.2199519579881,221.64935862499988,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,221.65776191698387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,66,down,0.5,3.5,3.5,30,221.65094362501986,221.65776191698387,222.1461562080076,222.1461562080076,222.21890062501188,222.21890062501188,222.21890062501188,222.71527262497693,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,222.72063166700536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,67,up,0.5,-0.5,-0.5,,222.71635179198347,222.72063166700536,223.21305424999446,223.21305424999446,223.28474766702857,223.28474766702857,223.28474766702857,223.5540572500322,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,223.562783707981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,68,up,0.5,-4.5,-4.5,-30,223.55510320799658,223.562783707981,224.0563049170305,224.0563049170305,224.1308415000094,224.1308415000094,224.1308415000094,224.8533543330268,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
