center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
4,0.0,,22,22,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.177587707999919,None,None,,,,,,,,,,,0,22,22,693,213.14498329199887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.13609991699923,213.14498329199887,213.8787378750003,213.8787378750003,213.8787378750003,213.95173412499935,213.95173412499935,213.95173412499935,214.33290750000015,period,1.177587707999919,None,214.33308316699913,214.33314574999895,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,23,23,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.1070049999998446,None,None,,,,,,,,,,,0,23,23,178,214.3457955419999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.33629866699994,214.3457955419999,214.82979737499954,214.82979737499954,214.82979737499954,214.90275416700024,214.90275416700024,214.90275416700024,215.45552924999902,period,1.1070049999998446,None,215.45568766699944,215.45574524999938,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
8,15.0,,24,24,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.5206661669999448,None,None,,,,,,,,,,,0,24,24,238,215.46679249999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.45846404199983,215.46679249999943,216.45668941700023,216.45668941700023,216.45668941700023,216.53043762499874,216.53043762499874,216.53043762499874,216.99899212499986,period,1.5206661669999448,None,216.9991231669992,216.99917854199884,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,15.0,,25,25,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.0537687500000175,None,None,,,,,,,,,,,0,25,25,127,217.01014024999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0013793750004,217.01014024999859,217.49651920799988,217.49651920799988,217.49651920799988,217.56873908299895,217.56873908299895,217.56873908299895,218.06641733299875,period,1.0537687500000175,None,218.06656524999926,218.06662399999914,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,-15.0,,26,26,0,,,,,100,0,,,,,c-4,negs,1.0,period,2.1026825830012967,None,None,,,,,,,,,,,0,26,26,363,218.0780586669989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.06920937500036,218.0780586669989,219.06319666699892,219.06319666699892,219.06319666699892,219.13523320799868,219.13523320799868,219.13523320799868,220.18382891699912,period,2.1026825830012967,None,220.18398049999996,220.184038333,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,0.0,,27,27,0,,,,,0,100,,,,,c-4,noss,1.0,z,1.5311130419995607,None,None,,,,,,,,,,,0,27,27,530,220.1955887080003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.1863360419993,220.1955887080003,221.1800503329996,221.1800503329996,221.1800503329996,221.2519253749997,221.2519253749997,221.2519253749997,221.7327611669989,z,1.5311130419995607,None,221.732896083,221.73295037499884,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,28,28,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.3335387499992066,None,None,,,,,,,,,,,0,28,28,267,221.74399325000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.73533074999978,221.74399325000013,222.47996133299966,222.47996133299966,222.47996133299966,222.55244404199948,222.55244404199948,222.55244404199948,223.08177437499944,z,1.3335387499992066,None,223.08200283299993,223.08209833299952,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,15.0,,29,29,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.9304498749988852,None,None,,,,,,,,,,,0,29,29,151,223.09339729199928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.08452591700006,223.09339729199928,224.08003654200002,224.08003654200002,224.08003654200002,224.15357399999994,224.15357399999994,224.15357399999994,225.0334014580003,period,1.9304498749988852,None,225.03358412499983,225.03364662499916,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,30,30,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.897899374998815,None,None,,,,,,,,,,,0,30,30,285,225.04569645799893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.036763832999,225.04569645799893,226.28008008299912,226.28008008299912,226.28008008299912,226.35179524999876,226.35179524999876,226.35179524999876,226.94964841699948,z,1.897899374998815,None,226.94981358299992,226.9498720419997,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,-15.0,,31,31,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.45549525000024,None,None,,,,,,,,,,,0,31,31,347,226.96161520799978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9527032499991,226.96161520799978,227.69622700000036,227.69622700000036,227.69622700000036,227.76972566699988,227.76972566699988,227.76972566699988,228.42251716699866,z,1.45549525000024,None,228.42265504199895,228.42271083299966,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,32,32,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.820199458999923,None,None,,,,,,,,,,,0,32,32,663,228.4334629169989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.42478999999912,228.4334629169989,229.6737727079999,229.6737727079999,229.6737727079999,229.747508208,229.747508208,229.747508208,230.26420004200008,period,1.820199458999923,None,230.26431429199874,230.26435712499915,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,-15.0,,33,33,0,,,,,100,0,,,,,c+2,negs,0.5,period,0.9648253750001459,None,None,,,,,,,,,,,0,33,33,472,230.27155695799956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.26639862499906,230.27155695799956,230.75693333299932,230.75693333299932,230.75693333299932,230.8309104580003,230.8309104580003,230.8309104580003,231.24009945800026,period,0.9648253750001459,None,231.2402597499986,231.2403149999991,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,0.0,,34,34,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.5134735840001667,None,None,,,,,,,,,,,0,34,34,571,231.25089491699873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.2424352500002,231.25089491699873,232.24021874999926,232.24021874999926,232.24021874999926,232.31428083299943,232.31428083299943,232.31428083299943,232.7673318750003,z,1.5134735840001667,None,232.76748241699897,232.76754166699902,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,0.0,,35,35,0,,,,,0,100,,,,,c+4,noss,0.75,z,None,None,None,,,,,,,,,,,0,35,35,692,232.7785136249986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.7698854579994,232.7785136249986,,,,,,,232.86610208299862,z,None,None,232.86620516699986,232.86625137499868,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,36,36,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.4996652080008062,None,None,,,,,,,,,,,0,36,36,591,232.87471904199992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.86823262500002,232.87471904199992,233.3637898750003,233.3637898750003,233.3637898750003,233.43584208299944,233.43584208299944,233.43584208299944,234.38307799999893,z,1.4996652080008062,None,234.3832086249986,234.38326154199967,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,37,37,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.2118980420000298,None,None,,,,,,,,,,,0,37,37,271,234.39350804199967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.3852681669996,234.39350804199967,235.13049670799955,235.13049670799955,235.13049670799955,235.2028581249997,235.2028581249997,235.2028581249997,235.6167396669989,z,1.2118980420000298,None,235.6169019579993,235.61695954199968,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,38,38,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.163210208000237,None,None,,,,,,,,,,,0,38,38,188,235.62917904200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.61997529200016,235.62917904200003,236.36391862500022,236.36391862500022,236.36391862500022,236.43613654199908,236.43613654199908,236.43613654199908,236.80003712500002,period,1.163210208000237,None,236.80020495799909,236.80026062499928,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,0.0,,39,39,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.1455278749999707,None,None,,,,,,,,,,,0,39,39,520,236.81235691700022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.80315779199918,236.81235691700022,237.54657425000005,237.54657425000005,237.54657425000005,237.61955295799999,237.61955295799999,237.61955295799999,237.96677429199917,z,1.1455278749999707,None,237.9668832919997,237.9669280420003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,40,40,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.7199460840001848,None,None,,,,,,,,,,,0,40,40,667,237.9779362499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.968947166999,237.9779362499994,239.21394104199862,239.21394104199862,239.21394104199862,239.28624429199954,239.28624429199954,239.28624429199954,239.70074558299893,period,1.7199460840001848,None,239.70090833299946,239.7009687919999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,41,41,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.305744749999576,None,None,,,,,,,,,,,0,41,41,21,239.7119967919989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70326416699936,239.7119967919989,240.4469843329989,240.4469843329989,240.4469843329989,240.51962345799984,240.51962345799984,240.51962345799984,241.0228288749986,z,1.305744749999576,None,241.02293458299937,241.02297999999973,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,42,42,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.7232489170000918,None,None,,,,,,,,,,,0,42,42,662,241.03369841699896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0249797079996,241.03369841699896,242.273148667,242.273148667,242.273148667,242.34804945799988,242.34804945799988,242.34804945799988,242.76741129199945,period,1.7232489170000918,None,242.76756416699936,242.76761762499882,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,43,43,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.1682213750009396,None,None,,,,,,,,,,,0,43,43,173,242.78005099999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.7710039579997,242.78005099999973,243.2631901249988,243.2631901249988,243.2631901249988,243.33636320799997,243.33636320799997,243.33636320799997,243.95071154200014,period,1.1682213750009396,None,243.95082229199943,243.950866666999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,44,44,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.8106678330004797,None,None,,,,,,,,,,,0,44,44,668,243.9620197919994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.9531602499992,243.9620197919994,245.19754945800014,245.19754945800014,245.19754945800014,245.269814416999,245.269814416999,245.269814416999,245.7837617919995,period,1.8106678330004797,None,245.7838958329994,245.78395145799914,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,15.0,,45,45,0,,,,,100,0,,,,,c+2,poss,1.0,period,2.360953041999892,None,None,,,,,,,,,,,0,45,45,115,245.7949915829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.78619441699993,245.7949915829995,246.7810024999999,246.7810024999999,246.7810024999999,246.854435457999,246.854435457999,246.854435457999,248.16726687499977,period,2.360953041999892,None,248.1674387080002,248.16749708299903,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,-15.0,,46,46,0,,,,,100,0,,,,,c-2,negs,1.0,period,2.0155945000005886,None,None,,,,,,,,,,,0,46,46,409,248.17974175000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.1704960829993,248.17974175000018,249.16438758299955,249.16438758299955,249.16438758299955,249.23576095799945,249.23576095799945,249.23576095799945,250.19940020799913,period,2.0155945000005886,None,250.1995308329988,250.199587916999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,47,47,0,,,,,100,0,,,,,c-8,negs,1.0,z,2.088083332999304,None,None,,,,,,,,,,,0,47,47,280,250.2106112499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.20163491699896,250.2106112499987,251.19777583299947,251.19777583299947,251.19777583299947,251.2697065829998,251.2697065829998,251.2697065829998,252.30167520800023,z,2.088083332999304,None,252.3018334999997,252.3018900419993,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,48,48,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.4862176250007906,None,None,,,,,,,,,,,0,48,48,635,252.3132119999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.3041386249988,252.3132119999991,252.797773332999,252.797773332999,252.797773332999,252.8703288329998,252.8703288329998,252.8703288329998,253.8120975419988,period,1.4862176250007906,None,253.81220224999925,253.8122456250003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,-15.0,,49,49,0,,,,,100,0,,,,,c-2,negs,1.25,period,2.0637598330013134,None,None,,,,,,,,,,,0,49,49,411,253.81946083299954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.81431458299994,253.81946083299954,255.05729416699978,255.05729416699978,255.05729416699978,255.13162991699937,255.13162991699937,255.13162991699937,255.88969779199942,period,2.0637598330013134,None,255.8898336250004,255.88989062499968,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,-15.0,,50,50,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.7749701249995269,None,None,,,,,,,,,,,0,50,50,502,255.9010460419995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.89234195799872,255.9010460419995,257.14126241699887,257.14126241699887,257.14126241699887,257.21526791699944,257.21526791699944,257.21526791699944,257.68476241699864,period,1.7749701249995269,None,257.68491087499933,257.68496958299875,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,51,51,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.7535827920000884,None,None,,,,,,,,,,,0,51,51,665,257.6963519580004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.68723687499914,257.6963519580004,258.93143266699917,258.93143266699917,258.93143266699917,259.0037793749998,259.0037793749998,259.0037793749998,259.456186333,period,1.7535827920000884,None,259.45632408299934,259.45637929199984,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-6,-15.0,,52,52,0,,,,,100,0,,,,,c-6,negs,0.75,z,1.7715205420008715,None,None,,,,,,,,,,,0,52,52,312,259.46764741699917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.4585927499993,259.46764741699917,260.2081639169992,260.2081639169992,260.2081639169992,260.2820063749987,260.2820063749987,260.2820063749987,261.24984454199875,z,1.7715205420008715,None,261.2499479170001,261.249991749999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,53,53,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.423231124999802,None,None,,,,,,,,,,,0,53,53,277,261.260958375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.2519799579986,261.260958375,262.24818391699955,262.24818391699955,262.24818391699955,262.3200175419988,262.3200175419988,262.3200175419988,262.68955187499887,z,1.423231124999802,None,262.6896870419987,262.6897474999987,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,54,54,0,,,,,100,0,,,,,c-8,negs,0.5,z,0.9210401250002178,None,None,,,,,,,,,,,0,54,54,254,262.7009397499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.6918191249988,262.7009397499987,263.1913380829992,263.1913380829992,263.1913380829992,263.2654394170004,263.2654394170004,263.2654394170004,263.6342684579995,z,0.9210401250002178,None,263.6344009579989,263.6344561249989,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-6,-15.0,,55,55,0,,,,,100,0,,,,,c-6,negs,0.5,z,0.9038024999990739,None,None,,,,,,,,,,,0,55,55,295,263.64573541699974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.63685791699936,263.64573541699974,264.1309150830002,264.1309150830002,264.1309150830002,264.2040903750003,264.2040903750003,264.2040903750003,264.56224912499965,z,0.9038024999990739,None,264.5623517919994,264.562394999999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,56,56,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.5764974159992562,None,None,,,,,,,,,,,0,56,56,607,264.56943491699894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5644161250002,264.56943491699894,265.30702929200015,265.30702929200015,265.30702929200015,265.382233291999,265.382233291999,265.382233291999,266.1513566249996,period,1.5764974159992562,None,266.15151700000024,266.1515744169992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,-15.0,,57,57,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.6397200829997018,None,None,,,,,,,,,,,0,57,57,354,266.1628014580001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.153997292,266.1628014580001,266.8976740830003,266.8976740830003,266.8976740830003,266.97041762499975,266.97041762499975,266.97041762499975,267.80635749999965,z,1.6397200829997018,None,267.8064842499989,267.8065324580002,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,58,58,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.564901292000286,None,None,,,,,,,,,,,0,58,58,656,267.81768266699873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8085817079991,267.81768266699873,268.808193249999,268.808193249999,268.808193249999,268.8825257919998,268.8825257919998,268.8825257919998,269.38561554199987,period,1.564901292000286,None,269.38577279200035,269.3858337499987,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,59,59,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2720351249990927,None,None,,,,,,,,,,,0,59,59,186,269.398296166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.38928954199946,269.398296166999,270.13188787499894,270.13188787499894,270.13188787499894,270.20475112500026,270.20475112500026,270.20475112500026,270.6731697079995,period,1.2720351249990927,None,270.67324520799957,270.6732756250003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,60,60,0,,,,,0,100,,,,,c+0,noss,0.75,period,2.240844791998825,None,None,,,,,,,,,,,0,60,60,599,270.68174349999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.67466845799936,270.68174349999936,271.4251823750001,271.4251823750001,271.4251823750001,271.49909158300034,271.49909158300034,271.49909158300034,272.9498961669997,period,2.240844791998825,None,272.95001887499893,272.95007308299864,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
