center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,-15.0,,22,22,0,,,,,,,,,,c-2,negs,100,0.5,z,1.3030589999980293,None,None,,,,,,,,,,,0,22,22,330,1365.9668200000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.9577308330045,1365.9668200000015,1366.4516375420062,1366.4516375420062,1366.5247956250096,1366.5247956250096,1367.2761005830107,z,1.3030589999980293,None,1367.276230167001,1367.2762710829993,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,0.0,,23,23,0,,,,,,,,,,c-2,noss,0,1.25,z,1.7821932910010219,None,None,,,,,,,,,,,0,23,23,497,1367.2872896670015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.2781990000076,1367.2872896670015,1368.5279554580047,1368.5279554580047,1368.6021707080072,1368.6021707080072,1369.0725312919967,z,1.7821932910010219,None,1369.0726950000098,1369.0727574170014,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,24,24,0,,,,,,,,,,c-2,poss,100,1.0,z,1.508929707997595,None,None,,,,,,,,,,,0,24,24,23,1369.0838599999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.0749982080015,1369.0838599999988,1370.0685398330097,1370.0685398330097,1370.141266000006,1370.141266000006,1370.6050912500068,z,1.508929707997595,None,1370.605273542009,1370.6053330830036,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,25,25,0,,,,,,,,,,c+2,noss,0,1.0,period,1.4860211250052089,None,None,,,,,,,,,,,0,25,25,596,1370.6172446670098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.6079558330093,1370.6172446670098,1371.6019004170084,1371.6019004170084,1371.6739743750077,1371.6739743750077,1372.106463707998,period,1.4860211250052089,None,1372.1066206670075,1372.1066766250005,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,26,26,0,,,,,,,,,,c-4,negs,100,0.75,z,1.2386513750097947,None,None,,,,,,,,,,,0,26,26,301,1372.1176175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.1088001250027,1372.1176175,1372.8519460420066,1372.8519460420066,1372.9239869169978,1372.9239869169978,1373.3595787079976,z,1.2386513750097947,None,1373.3597120420018,1373.3597622500092,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,27,27,0,,,,,,,,,,c-2,negs,100,1.0,z,1.797981957992306,None,None,,,,,,,,,,,0,27,27,342,1373.3710512079997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.3619775830011,1373.3710512079997,1374.3612568750104,1374.3612568750104,1374.435579416997,1374.435579416997,1375.1715688330005,z,1.797981957992306,None,1375.171744207997,1375.1717957500077,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,28,28,0,,,,,,,,,,c-1,noss,0,0.5,z,0.9804535000002943,None,None,,,,,,,,,,,0,28,28,510,1375.1834419170045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.1744980420044,1375.1834419170045,1375.6686252080108,1375.6686252080108,1375.7416242920008,1375.7416242920008,1376.171925667004,z,0.9804535000002943,None,1376.1720884170063,1376.1721474579972,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
6,15.0,,29,29,0,,,,,,,,,,c+6,poss,100,1.0,period,1.5058762080007,None,None,,,,,,,,,,,0,29,29,167,1376.1833015830052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.1745240419987,1376.1833015830052,1377.1687512500066,1377.1687512500066,1377.2418160000088,1377.2418160000088,1377.6932885420101,period,1.5058762080007,None,1377.6934197079972,1377.6934668750037,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,30,30,0,,,,,,,,,,c-4,noss,0,0.75,z,1.2085292919946369,None,None,,,,,,,,,,,0,30,30,443,1377.7046953750105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.6954277500045,1377.7046953750105,1378.4443139170035,1378.4443139170035,1378.5193393750087,1378.5193393750087,1378.92153279201,z,1.2085292919946369,None,1378.9216478330054,1378.9216874170088,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,31,31,0,,,,,,,,,,c+2,poss,100,0.5,z,1.0595128749992,None,None,,,,,,,,,,,0,31,31,76,1378.9322534579987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.923683333007,1378.9322534579987,1379.4187472500053,1379.4187472500053,1379.4910772080038,1379.4910772080038,1379.9941931250069,z,1.0595128749992,None,1379.9943081670062,1379.9943480420043,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,32,32,0,,,,,,,,,,c+2,noss,0,0.5,period,0.9816941669996595,None,None,,,,,,,,,,,0,32,32,582,1380.0050646669988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.9963172920106,1380.0050646669988,1380.4940580830007,1380.4940580830007,1380.5694130420015,1380.5694130420015,1380.9898191250104,period,0.9816941669996595,None,1380.9899853750103,1380.9900413330033,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-8,-15.0,,33,33,0,,,,,,,,,,c-8,negs,100,1.25,z,1.7404337500047404,None,None,,,,,,,,,,,0,33,33,250,1381.0009325830033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.9921803330071,1381.0009325830033,1382.2355674170103,1382.2355674170103,1382.307619375002,1382.307619375002,1382.7445436670096,z,1.7404337500047404,None,1382.7446843750076,1382.7447394580086,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,34,34,0,,,,,,,,,,c+2,noss,0,0.75,period,1.124695459002396,None,None,,,,,,,,,,,0,34,34,590,1382.7552563750069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.7469485000038,1382.7552563750069,1383.494814125006,1383.494814125006,1383.569257167008,1383.569257167008,1383.8889697080012,period,1.124695459002396,None,1383.8891217500059,1383.8891774170042,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,0.0,,35,35,0,,,,,,,,,,c-2,noss,0,1.0,z,1.4207223749981495,None,None,,,,,,,,,,,0,35,35,494,1383.9000504170108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.8913883750065,1383.9000504170108,1384.8856868750008,1384.8856868750008,1384.9576773750014,1384.9576773750014,1385.327785417001,z,1.4207223749981495,None,1385.3279220830009,1385.3279750000074,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
6,15.0,,36,36,0,,,,,,,,,,c+6,poss,100,1.0,period,1.3363094160013134,None,None,,,,,,,,,,,0,36,36,169,1385.3384762920032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.3299990829983,1385.3384762920032,1386.3288612080069,1386.3288612080069,1386.4029241670069,1386.4029241670069,1386.6779961669963,period,1.3363094160013134,None,1386.6781472500006,1386.678203250005,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,37,37,0,,,,,,,,,,c+0,negs,100,1.0,z,1.4093269999866607,None,None,,,,,,,,,,,0,37,37,378,1386.6887643329974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.680209958009,1386.6887643329974,1387.6788951670023,1387.6788951670023,1387.7529653329984,1387.7529653329984,1388.1051487079967,z,1.4093269999866607,None,1388.1052854580048,1388.1053363329993,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,38,38,0,,,,,,,,,,c+8,poss,100,0.75,period,1.2872877499903552,None,None,,,,,,,,,,,0,38,38,190,1388.1159754580003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.107393667,1388.1159754580003,1388.8523732080066,1388.8523732080066,1388.9253964579984,1388.9253964579984,1389.405720499999,period,1.2872877499903552,None,1389.4058356250025,1389.405877416997,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-6,-15.0,,39,39,0,,,,,,,,,,c-6,negs,100,1.25,z,1.7929995409940602,None,None,,,,,,,,,,,0,39,39,279,1389.4164386670018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.4078295829968,1389.4164386670018,1390.652434167001,1390.652434167001,1390.7247805829975,1390.7247805829975,1391.221980125003,z,1.7929995409940602,None,1391.2221189999982,1391.2221698750072,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,40,40,0,,,,,,,,,,c+8,poss,100,1.25,period,1.6159273749944987,None,None,,,,,,,,,,,0,40,40,215,1391.23351679201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.224655625003,1391.23351679201,1392.4691549170093,1392.4691549170093,1392.542211167005,1392.542211167005,1392.8552201249986,period,1.6159273749944987,None,1392.855361000009,1392.8554123330105,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,41,41,0,,,,,,,,,,c+4,poss,100,1.25,period,1.9383018750086194,None,None,,,,,,,,,,,0,41,41,140,1392.866769291999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.8577685830096,1392.866769291999,1394.102848333001,1394.102848333001,1394.1745235830022,1394.1745235830022,1394.8101522080105,period,1.9383018750086194,None,1394.8102847080008,1394.8103361670073,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,42,42,0,,,,,,,,,,c-1,noss,0,0.75,z,1.364756666996982,None,None,,,,,,,,,,,0,42,42,516,1394.821485458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.8123679170094,1394.821485458,1395.562619000004,1395.562619000004,1395.6368870000006,1395.6368870000006,1396.1889197499986,z,1.364756666996982,None,1396.18907987501,1396.1891338330024,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,0.0,,43,43,0,,,,,,,,,,c+4,noss,0,1.0,period,1.4940287500066916,None,None,,,,,,,,,,,0,43,43,632,1396.200116542008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.1913216670073,1396.200116542008,1397.185924999998,1397.185924999998,1397.2584663330053,1397.2584663330053,1397.7055221670016,period,1.4940287500066916,None,1397.7056610419968,1397.7057136670046,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,44,44,0,,,,,,,,,,c-4,noss,0,1.25,z,1.8597789999912493,None,None,,,,,,,,,,,0,44,44,465,1397.7164074580069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.7078224580036,1397.7164074580069,1398.9518608750077,1398.9518608750077,1399.0246836669976,1399.0246836669976,1399.5791048329993,z,1.8597789999912493,None,1399.579251957999,1399.579302750004,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,45,45,0,,,,,,,,,,c-2,poss,100,0.5,z,0.9350450000056298,None,None,,,,,,,,,,,0,45,45,0,1399.5894878749968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.5813661669963,1399.5894878749968,1400.078301292,1400.078301292,1400.1533517080097,1400.1533517080097,1400.5279855420085,z,0.9350450000056298,None,1400.5280970830063,1400.5281468750036,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,46,46,0,,,,,,,,,,c-2,poss,100,0.75,z,1.2259236670070095,None,None,,,,,,,,,,,0,46,46,12,1400.5388687920058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.5301396669965,1400.5388687920058,1401.2788694170013,1401.2788694170013,1401.3533861250035,1401.3533861250035,1401.772046750004,z,1.2259236670070095,None,1401.7721853330004,1401.772236542005,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,47,47,0,,,,,,,,,,c+2,negs,100,0.5,period,1.0056907910038717,None,None,,,,,,,,,,,0,47,47,400,1401.7829177500098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.7742775829975,1401.7829177500098,1402.2695652920083,1402.2695652920083,1402.3419090000098,1402.3419090000098,1402.7936277080007,period,1.0056907910038717,None,1402.7937594579998,1402.7938121250045,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,48,48,0,,,,,,,,,,c+2,negs,100,1.25,period,1.7017845829977887,None,None,,,,,,,,,,,0,48,48,425,1402.8054610420077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.7959295420005,1402.8054610420077,1404.045656000002,1404.045656000002,1404.1201459580043,1404.1201459580043,1404.5104827920004,period,1.7017845829977887,None,1404.5105909999984,1404.5106308749964,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,49,49,0,,,,,,,,,,c+0,negs,100,0.75,period,1.1508947499969508,None,None,,,,,,,,,,,0,49,49,369,1404.521409042005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.5125829580065,1404.521409042005,1405.2620825420017,1405.2620825420017,1405.3368465420062,1405.3368465420062,1405.6781104170077,period,1.1508947499969508,None,1405.6782464999997,1405.6782964580052,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,50,50,0,,,,,,,,,,c+8,poss,100,1.25,period,1.6320560419990215,None,None,,,,,,,,,,,0,50,50,214,1405.6893617919995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.6803129170003,1405.6893617919995,1406.9283927500073,1406.9283927500073,1407.0035333330015,1407.0035333330015,1407.328432292008,period,1.6320560419990215,None,1407.3285759170103,1407.3286297919985,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,51,51,0,,,,,,,,,,c-1,noss,0,0.5,period,0.9070170830091229,None,None,,,,,,,,,,,0,51,51,509,1407.3392751670035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.3306255000061,1407.3392751670035,1407.8294343750022,1407.8294343750022,1407.9035631669976,1407.9035631669976,1408.2559226250014,period,0.9070170830091229,None,1408.2560932080087,1408.2561461250007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,52,52,0,,,,,,,,,,c-4,noss,0,0.75,z,1.3100359170057345,None,None,,,,,,,,,,,0,52,52,442,1408.2683070000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.2592017499992,1408.2683070000057,1409.003051125008,1409.003051125008,1409.0762520420103,1409.0762520420103,1409.589213500003,z,1.3100359170057345,None,1409.5893498750083,1409.589400375,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,53,53,0,,,,,,,,,,c-2,negs,100,0.5,period,1.0046171249996405,None,None,,,,,,,,,,,0,53,53,324,1409.600471333004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.5918335419992,1409.600471333004,1410.0865273329982,1410.0865273329982,1410.1580344579997,1410.1580344579997,1410.6116371670068,period,1.0046171249996405,None,1410.6117692499975,1410.6118204170052,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,54,54,0,,,,,,,,,,c-2,poss,100,0.5,z,0.9838322499999776,None,None,,,,,,,,,,,0,54,54,1,1410.622888333004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.6139791669993,1410.622888333004,1411.112075416997,1411.112075416997,1411.187074667003,1411.187074667003,1411.610431417008,z,0.9838322499999776,None,1411.610539125002,1411.6105833330075,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,55,55,0,,,,,,,,,,c-2,negs,100,1.0,period,1.4921555000037188,None,None,,,,,,,,,,,0,55,55,343,1411.6223087079998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.6125125000108,1411.6223087079998,1412.6120327500103,1412.6120327500103,1412.6870534580084,1412.6870534580084,1413.122421542008,period,1.4921555000037188,None,1413.1225540419982,1413.1226054169965,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,56,56,0,,,,,,,,,,c-1,noss,0,1.25,z,1.7269407090061577,None,None,,,,,,,,,,,0,56,56,534,1413.1338210000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.1250887500064,1413.1338210000104,1414.3701930829993,1414.3701930829993,1414.442738083002,1414.442738083002,1414.8725381670083,z,1.7269407090061577,None,1414.8726955419988,1414.8727478329965,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,57,57,0,,,,,,,,,,c+4,poss,100,0.5,period,1.0927142500004265,None,None,,,,,,,,,,,0,57,57,115,1414.8844026669976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.8754109169968,1414.8844026669976,1415.3699452919973,1415.3699452919973,1415.4428592080076,1415.4428592080076,1415.9893520830083,period,1.0927142500004265,None,1415.9894937500067,1415.9895461670094,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
6,15.0,,58,58,0,,,,,,,,,,c+6,poss,100,1.25,period,1.690537750007934,None,None,,,,,,,,,,,0,58,58,174,1416.0006317500083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.9915445000079,1416.0006317500083,1417.2366408750095,1417.2366408750095,1417.3088240420038,1417.3088240420038,1417.6946461250045,period,1.690537750007934,None,1417.6947502080002,1417.6947901670064,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,59,59,0,,,,,,,,,,c+2,noss,0,0.75,period,1.1050556669943035,None,None,,,,,,,,,,,0,59,59,586,1417.7057962079998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.6966987080086,1417.7057962079998,1418.4450721250032,1418.4450721250032,1418.5205552920088,1418.5205552920088,1418.822879750005,period,1.1050556669943035,None,1418.8230065420066,1418.8230549169966,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,60,60,0,,,,,,,,,,c-4,negs,100,1.25,z,1.845476417001919,None,None,,,,,,,,,,,0,60,60,320,1418.8338234999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.825236500008,1418.8338234999974,1420.0702132919978,1420.0702132919978,1420.1423299169983,1420.1423299169983,1420.6896680830105,z,1.845476417001919,None,1420.689803583009,1420.689853917007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,0.0,,61,61,0,,,,,,,,,,c-2,noss,0,0.75,z,1.303239457993186,None,None,,,,,,,,,,,0,61,61,482,1420.7009827919974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.6921907500073,1420.7009827919974,1421.436854917003,1421.436854917003,1421.5089302080014,1421.5089302080014,1422.0066851250012,z,1.303239457993186,None,1422.006818875001,1422.0068700420088,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
