center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,surround_angle,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,83.16488120798022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,24,down,5,-5,-5,83.1583131669322,83.16488120798022,83.6538589579286,83.6538589579286,83.72794274997432,83.72794274997432,83.72794274997432,84.14642645802815,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,84.15517845796421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,25,down,2,-2,-2,84.14770924998447,84.15517845796421,84.6465457919985,84.6465457919985,84.72150179196615,84.72150179196615,84.72150179196615,85.21231666696258,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,85.22045995795634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,26,up,5,5,5,85.21339170797728,85.22045995795634,85.71418970800005,85.71418970800005,85.78828266693745,85.78828266693745,85.78828266693745,86.60709983296692,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,86.61562345793936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,27,up,2,2,2,86.6086983330315,86.61562345793936,87.10461158293765,87.10461158293765,87.1777885829797,87.1777885829797,87.1777885829797,87.72377183299977,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,87.73202999995556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,28,down,2,-2,-2,87.72497025004122,87.73202999995556,88.22168008296285,88.22168008296285,88.29240166698582,88.29240166698582,88.29240166698582,88.72357320797164,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,88.73212145792786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,29,down,5,-5,-5,88.72494662494864,88.73212145792786,89.22157483303454,89.22157483303454,89.29449354193639,89.29449354193639,89.29449354193639,89.72355658293236,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,89.73197191697545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,30,down,5,-10,-10,89.72472312499303,89.73197191697545,90.22105974995065,90.22105974995065,90.29469424998388,90.29469424998388,90.29469424998388,90.72884058300406,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,90.73717874998692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,31,up,1,-1,-1,90.72996679192875,90.73717874998692,91.23013949999586,91.23013949999586,91.30484412494116,91.30484412494116,91.30484412494116,92.22401287499815,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,92.23236775002442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,32,down,1,1,1,92.22560479200911,92.23236775002442,92.72045070794411,92.72045070794411,92.79245950002223,92.79245950002223,92.79245950002223,93.52378162497189,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,93.53213329194114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,33,down,2,3,3,93.52507454203442,93.53213329194114,94.02152974996716,94.02152974996716,94.09402324992698,94.09402324992698,94.09402324992698,94.67312125000171,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,94.68012849998195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,34,down,2,-4,-4,94.67398420802783,94.68012849998195,95.17113229201641,95.17113229201641,95.24443745799363,95.24443745799363,95.24443745799363,95.84607962495647,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,95.8543407919351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,35,up,2,-3,-3,95.84722916700412,95.8543407919351,96.34650099999271,96.34650099999271,96.42147495795507,96.42147495795507,96.42147495795507,96.86220083304215,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,96.87035533296876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,36,up,2,-8,-8,96.86341262503993,96.87035533296876,97.3617157919798,97.3617157919798,97.43843904195819,97.43843904195819,97.43843904195819,97.87382074992638,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,97.882302916958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,37,up,1,0,0,97.87513995799236,97.882302916958,98.37079950002953,98.37079950002953,98.44428162497934,98.44428162497934,98.44428162497934,100.42291529197246,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,100.43090245802887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,38,up,0.5,1.5,1.5,100.42392224993091,100.43090245802887,100.92143408302218,100.92143408302218,100.99446670804173,100.99446670804173,100.99446670804173,101.456963332952,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,101.46522050001658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,39,down,2,1,1,101.45838541700505,101.46522050001658,101.95367408299353,101.95367408299353,102.02795429201797,102.02795429201797,102.02795429201797,102.72891491698101,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,102.73698383301962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,40,up,1,-3,-3,102.72986929200124,102.73698383301962,103.2305826669326,103.2305826669326,103.30483245803043,103.30483245803043,103.30483245803043,103.75631266692653,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,103.76379033294506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,41,up,2,-1,-1,103.75734300003387,103.76379033294506,104.25468429201283,104.25468429201283,104.32530024996959,104.32530024996959,104.32530024996959,104.90684779197909,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,104.91583020798862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,42,up,2,1,1,104.90853337501176,104.91583020798862,105.40471283299848,105.40471283299848,105.47731674998067,105.47731674998067,105.47731674998067,106.04553770797793,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,106.0536536249565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,43,down,2,-1,-1,106.04664658301044,106.0536536249565,106.54691466700751,106.54691466700751,106.62134316703305,106.62134316703305,106.62134316703305,107.04018208303023,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,107.04871912498493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,44,up,1,1,1,107.04158529196866,107.04871912498493,107.53796712495387,107.53796712495387,107.6110882499488,107.6110882499488,107.6110882499488,108.04049341694918,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,108.04877766699065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,45,down,0.5,-3.5,-3.5,108.04163975000847,108.04877766699065,108.53751587495208,108.53751587495208,108.61137729196344,108.61137729196344,108.61137729196344,109.54050329199526,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,109.54896104196087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,46,down,0.5,1.0,1.0,109.54231012496166,109.54896104196087,110.03698733297642,110.03698733297642,110.11126241693273,110.11126241693273,110.11126241693273,111.3877097920049,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,111.3924453749787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,47,up,2,-6,-6,111.38872104196344,111.3924453749787,111.88016604201403,111.88016604201403,111.9549073750386,111.9549073750386,111.96128154196776,112.5237807079684,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,112.53210862493142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,48,up,0.5,-3.0,-3.0,112.52546645794064,112.53210862493142,113.02136820799205,113.02136820799205,113.09449308295734,113.09449308295734,113.09449308295734,113.81343583296984,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,113.82055804203264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,49,up,1,0,0,113.81404049997218,113.82055804203264,114.31339458294678,114.31339458294678,114.38839741703123,114.38839741703123,114.38839741703123,114.96324241696857,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,114.97428266704082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,50,down,0.5,0.5,0.5,114.9645692500053,114.97428266704082,115.464160042,115.464160042,115.53815475001466,115.53815475001466,115.53815475001466,116.05704508302733,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,116.0651878749486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,51,up,2,-4,-4,116.05814141698647,116.0651878749486,116.55455454194453,116.55455454194453,116.62794216698967,116.62794216698967,116.62794216698967,117.24955841701012,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,117.25487062497996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,52,down,0.5,0.5,0.5,117.2505760419881,117.25487062497996,117.74657054198906,117.74657054198906,117.82168120797724,117.82168120797724,117.82823316694703,118.29040162498131,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,118.2985405420186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,53,down,1,0,0,118.29197958298028,118.2985405420186,118.78814808302559,118.78814808302559,118.86124174995348,118.86124174995348,118.86124174995348,119.5742659169482,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,119.58380725001916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,54,up,0.5,1.0,1.0,119.57639745797496,119.58380725001916,120.0715932919411,120.0715932919411,120.14201470802072,120.14201470802072,120.14201470802072,122.72951016703155,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,122.75476462498773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,55,down,0.5,0.0,0.0,122.7308617499657,122.75476462498773,123.22864591702819,123.22864591702819,123.30494824994821,123.30494824994821,123.30494824994821,125.73020020802505,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,125.75465174997225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,56,down,1,-1,-1,125.73162341699935,125.75465174997225,126.22981754201464,126.22981754201464,126.30473866697866,126.30473866697866,126.30473866697866,127.59027037501801,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,127.59838429198135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,57,up,2,-2,-2,127.59136529196985,127.59838429198135,128.08694512501825,128.08694512501825,128.16075637494214,128.16075637494214,128.16075637494214,129.6567883749958,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,129.66568033304065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,58,up,0.5,-2.5,-2.5,129.65852950001135,129.66568033304065,130.15389583294746,130.15389583294746,130.22834404197056,130.22834404197056,130.22834404197056,131.00457862496842,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,131.00909141695593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,59,up,1,1,1,131.00505999999586,131.00909141695593,131.49451925000176,131.49451925000176,131.57045341702178,131.57045341702178,131.5752687919885,132.12377858301625,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,132.13121254194994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,60,down,1,-3,-3,132.1249388329452,132.13121254194994,132.620375999948,132.620375999948,132.6944757499732,132.6944757499732,132.6944757499732,133.31464141700417,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,133.3200039169751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,61,up,0.5,-2.0,-2.0,133.31570145802107,133.3200039169751,133.8130995419342,133.8130995419342,133.88809704198502,133.88809704198502,133.88809704198502,136.44812220800668,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,136.45347562502138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,62,up,0.5,0.5,0.5,136.4491234170273,136.45347562502138,136.94516708294395,136.94516708294395,137.02142920799088,137.02142920799088,137.02741574996617,137.49597141693812,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,137.50434624997433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,63,down,0.5,0.5,0.5,137.49703175004106,137.50434624997433,137.99621124996338,137.99621124996338,138.07134699996095,138.07134699996095,138.07134699996095,139.40584795793984,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,139.413987332955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,64,down,1,-2,-2,139.40683129196987,139.413987332955,139.90452845802065,139.90452845802065,139.97559895797167,139.97559895797167,139.97559895797167,140.3898980829399,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
