center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,92.88010425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,27,down,2,-2,-2,,92.87348279,92.88010425,93.37057042,93.37057042,93.44414854,93.44414854,93.44414854,93.88903504,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,93.89552171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,28,up,2,2,2,30,93.89007142,93.89552171,94.38717408,94.38717408,94.460898,94.460898,94.460898,97.47245204,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,97.479792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,29,down,1,6,6,,97.47349404,97.479792,97.97021408,97.97021408,98.041355,98.041355,98.041355,98.40665675,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,98.41512879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,30,up,1,-1,-1,,98.40786763,98.41512879,98.90464892,98.90464892,98.97675283,98.97675283,98.97675283,99.39004904,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,99.39842204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,31,up,2,4,4,30,99.39168325,99.39842204,99.88762071,99.88762071,99.95836871,99.95836871,99.95836871,100.3652506,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,100.3708113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,32,down,1,5,5,,100.3662263,100.3708113,100.8631779,100.8631779,100.9444118,100.937578,100.937578,101.2952984,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,101.3032499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,33,down,2,-4,-4,-30,101.2963107,101.3032499,101.7963275,101.7963275,101.8709294,101.8709294,101.8709294,102.315276,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,102.320732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,34,down,2,3,3,30,102.3162839,102.320732,102.8126044,102.8126044,102.8931318,102.8879275,102.8879275,103.2732396,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,103.2811704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,35,up,2,-3,-3,-30,103.2743416,103.2811704,103.7709302,103.7709302,103.8433177,103.8433177,103.8433177,105.0064863,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,105.0153754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,36,up,1,0,0,,105.0083135,105.0153754,105.5043304,105.5043304,105.5765884,105.5765884,105.5765884,106.2565072,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,106.2650945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,37,up,1,-3,-3,-30,106.2582212,106.2650945,106.7546923,106.7546923,106.8272381,106.8272381,106.8272381,107.5125522,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,107.5204411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,38,up,2,-1,-1,-30,107.5136318,107.5204411,108.0108638,108.0108638,108.0878906,108.0878906,108.0878906,108.5957225,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,108.6032953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,39,down,2,1,1,30,108.5967451,108.6032953,109.0958138,109.0958138,109.1709797,109.1709797,109.1709797,110.0559081,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,110.0637204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,40,down,1,4,4,,110.0569187,110.0637204,110.5546227,110.5546227,110.6268755,110.6268755,110.6268755,110.9886543,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,110.9963512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,41,down,1,3,3,30,110.9896246,110.9963512,111.48652,111.48652,111.5587075,111.5587075,111.5587075,112.0233778,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,112.0318466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,42,down,2,-1,-1,30,112.0251808,112.0318466,112.5204137,112.5204137,112.5940885,112.5940885,112.5940885,114.0727754,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,114.0807024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,43,down,1,3,3,,114.0738292,114.0807024,114.5708518,114.5708518,114.6420403,114.6420403,114.6420403,114.9886435,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,114.9960128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,44,down,1,-2,-2,-30,114.9896148,114.9960128,115.4866046,115.4866046,115.5575009,115.5575009,115.5575009,116.3229922,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,116.3312495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,45,up,1,1,1,,116.3243395,116.3312495,116.8198473,116.8198473,116.8932722,116.8932722,116.8932722,117.2056295,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,117.2132913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,46,up,1,-2,-2,-30,117.2066064,117.2132913,117.7042896,117.7042896,117.777455,117.777455,117.777455,118.2126711,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,118.2208207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,47,down,1,2,2,30,118.2140005,118.2208207,118.7128905,118.7128905,118.7880118,118.7880118,118.7880118,119.1898862,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,119.1980183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,48,down,1,2,2,,119.1910527,119.1980183,119.6875568,119.6875568,119.7603275,119.7603275,119.7603275,120.1226403,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,120.1307314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,49,down,0.5,-2.5,-2.5,-30,120.1238973,120.1307314,120.6208718,120.6208718,120.69194,120.69194,120.69194,121.472949,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,121.4804106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,50,down,1,-3,-3,-30,121.4740557,121.4804106,121.9707654,121.9707654,122.0440062,122.0440062,122.0440062,122.559753,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,122.5703598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,51,up,1,0,0,30,122.5607471,122.5703598,123.0543653,123.0543653,123.1380421,123.1264515,123.1264515,123.544789,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,123.5530685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,52,down,1,1,1,30,123.545598,123.5530685,124.046187,124.046187,124.121237,124.121237,124.121237,124.588806,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,124.5958988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,53,down,0.5,0.5,0.5,,124.589786,124.5958988,125.0788574,125.0788574,125.1606632,125.1546503,125.1546503,125.5764228,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,125.587533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,54,up,0.5,-2.5,-2.5,-30,125.5773782,125.587533,126.0772378,126.0772378,126.1541681,126.1541681,126.1541681,126.5732769,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,126.5812862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,55,down,0.5,0,0,,126.5743083,126.5812862,127.0701098,127.0701098,127.1445333,127.1445333,127.1445333,127.6051419,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,127.6125537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,56,down,1,1,1,,127.6061118,127.6125537,128.103368,128.103368,128.1741076,128.1741076,128.1741076,128.5464856,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,128.5567231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,57,up,1,1,1,30,128.5480796,128.5567231,129.0454436,129.0454436,129.1213957,129.1213957,129.1213957,129.9224535,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,129.9307738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,58,up,0.5,1.5,1.5,30,129.923521,129.9307738,130.4210963,130.4210963,130.4924875,130.4924875,130.4924875,130.9223227,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,130.9305103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,59,up,0.5,-2,-2,-30,130.923413,130.9305103,131.4203596,131.4203596,131.4914503,131.4914503,131.4914503,131.8393841,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,131.8471387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,60,down,1,0,0,,131.8404732,131.8471387,132.3364943,132.3364943,132.4111884,132.4111884,132.4111884,132.9091368,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,132.920803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,61,down,0.5,-3,-3,-30,132.909964,132.920803,133.4031791,133.4031791,133.4876105,133.4769064,133.4769064,134.0090928,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,134.021331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,62,down,0.5,-0.5,-0.5,,134.01015,134.021331,134.5043268,134.5043268,134.587551,134.575614,134.575614,135.1732685,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,135.1823787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,63,down,0.5,1,1,30,135.174845,135.1823787,135.671011,135.671011,135.7425573,135.7425573,135.7425573,136.5056948,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,136.5127415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,64,down,0.5,0.5,0.5,30,136.5066904,136.5127415,137.0043999,137.0043999,137.077131,137.077131,137.077131,137.8626929,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,137.8706066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,65,down,0.5,-2.5,-2.5,-30,137.8637674,137.8706066,138.3627788,138.3627788,138.437997,138.437997,138.437997,140.5963731,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,140.6044303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,66,down,1,-1,-1,,140.5975095,140.6044303,141.0933676,141.0933676,141.1761671,141.1703773,141.1703773,141.6040437,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,141.6088315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,67,up,0.5,-2.5,-2.5,-30,141.6046293,141.6088315,142.0957399,142.0957399,142.177092,142.1712231,142.1712231,143.2659399,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,143.2876856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,68,down,0.5,0,0,30,143.2669753,143.2876856,143.7624237,143.7624237,143.8425247,143.8369952,143.8369952,144.9724315,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,144.9797019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,69,up,0.5,0,0,,144.9734862,144.9797019,145.4702477,145.4702477,145.5443556,145.5443556,145.5443556,146.2100729,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,146.2197582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,70,down,0.5,0.5,0.5,30,146.2111529,146.2197582,146.7122069,146.7122069,146.787652,146.787652,146.787652,147.6562507,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,147.6641653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,71,down,0.5,-3,-3,-30,147.6573408,147.6641653,148.154658,148.154658,148.2271402,148.2271402,148.2271402,148.7118849,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
