center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,144.10997470887378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,24,down,5,-5,-5,-30,144.10325695900247,144.10997470887378,144.5988468748983,144.5988468748983,144.6727652088739,144.6727652088739,144.6727652088739,145.36899437499233,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,145.3773686250206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,25,up,1,-6,-6,-30,145.37024504202418,145.3773686250206,145.86604070896283,145.86604070896283,145.939775750041,145.939775750041,145.939775750041,146.9087934589479,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,146.91683141700923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,26,down,2,-2,-2,,146.9100946248509,146.91683141700923,147.40904024988413,147.40904024988413,147.4832816249691,147.4832816249691,147.4832816249691,147.9690499168355,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,147.9767966249492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,27,up,2,2,2,,147.97026870888658,147.9767966249492,148.46610408392735,148.46610408392735,148.5398499588482,148.5398499588482,148.5398499588482,149.08590520895086,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,149.09389362484217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,28,down,1,6,6,30,149.0872125418391,149.09389362484217,149.5832510839682,149.5832510839682,149.6560141670052,149.6560141670052,149.6560141670052,150.51859404193237,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,150.526622624835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,29,up,5,5,5,30,150.51968574989587,150.526622624835,151.0156200840138,151.0156200840138,151.08836429193616,151.08836429193616,151.08836429193616,151.7853287088219,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,151.79355370881967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,30,down,2,3,3,30,151.78649662504904,151.79355370881967,152.2823307090439,152.2823307090439,152.35563212493435,152.35563212493435,152.35563212493435,153.27319062501192,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,153.28210533387028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,31,up,1,-1,-1,,153.27377187483944,153.28210533387028,153.77491095894948,153.77491095894948,153.84981149993837,153.84981149993837,153.84981149993837,154.41932762484066,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,154.42847404186614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,32,down,0.5,-6.5,-6.5,-30,154.4210817499552,154.42847404186614,154.91575574991293,154.91575574991293,154.99012662493624,154.99012662493624,154.99012662493624,155.52431291691028,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,155.5326630838681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,33,down,1,5,5,30,155.52541454182938,155.5326630838681,156.02473274990916,156.02473274990916,156.09980516694486,156.09980516694486,156.09980516694486,156.67424879199825,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,156.6826684589032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,34,down,5,-10,-10,-30,156.67558312485926,156.6826684589032,157.17495454195887,157.17495454195887,157.24999074987136,157.24999074987136,157.24999074987136,157.80255745886825,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,157.81113341683522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,35,down,1,1,1,,157.8042727089487,157.81113341683522,158.29995920904912,158.29995920904912,158.37269295891747,158.37269295891747,158.37269295891747,158.84326970903203,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,158.84871691698208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,36,up,1,0,0,,158.84429058386013,158.84871691698208,159.3420239170082,159.3420239170082,159.41646870900877,159.41646870900877,159.41646870900877,160.5515021670144,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,160.5592493750155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,37,down,0.5,-7.0,-7.0,-30,160.5524999999907,160.5592493750155,161.04931958392262,161.04931958392262,161.12254608399235,161.12254608399235,161.12254608399235,162.7064278749749,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,162.71535833389498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,38,down,1,0,0,,162.70746045885608,162.71535833389498,163.21002295892686,163.21002295892686,163.28322141687386,163.2872307919897,163.2872307919897,164.06757504190318,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,164.07424933393486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,39,up,1,4,4,30,164.06863937503658,164.07424933393486,164.56655383389443,164.56655383389443,164.63941754191183,164.63941754191183,164.63941754191183,165.43557941704057,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,165.4448392498307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,40,up,0.5,5.5,5.5,30,165.4369157499168,165.4448392498307,165.9322699168697,165.9322699168697,166.00638933386654,166.00638933386654,166.00638933386654,166.56676120893098,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,166.57139674993232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,41,up,2,-8,-8,-30,166.5676405839622,166.57139674993232,167.0582812919747,167.0582812919747,167.13704270892777,167.13704270892777,167.13704270892777,168.107544708997,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,168.116048166994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,42,up,2,-6,-6,-30,168.10868062498048,168.116048166994,168.608314541867,168.608314541867,168.68296624999493,168.68296624999493,168.68296624999493,169.2690734169446,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,169.27821595896967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,43,up,1,5,5,30,169.27095479192212,169.27821595896967,169.76596195902675,169.76596195902675,169.83977337484248,169.83977337484248,169.83977337484248,170.45802116696723,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,170.46655216696672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,44,down,1,-1,-1,,170.4593394168187,170.46655216696672,170.95824950002134,170.95824950002134,171.03356045903638,171.03356045903638,171.03356045903638,172.3617019590456,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,172.3831726249773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,45,up,1,1,1,,172.36276137502864,172.3831726249773,172.8584204588551,172.8584204588551,172.93962991703302,172.93369312491268,172.93369312491268,173.51866633398458,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,173.52716195886023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,46,up,0.5,-6.5,-6.5,-30,173.52008470892906,173.52716195886023,174.01541608385742,174.01541608385742,174.09141541691497,174.09141541691497,174.09141541691497,175.38572516688146,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,175.39382608397864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,47,up,0.5,6.0,6.0,30,175.38694995897822,175.39382608397864,175.88215533387847,175.88215533387847,175.95599749987014,175.95599749987014,175.95599749987014,176.6609869590029,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,176.66657020896673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,48,up,0.5,-6.0,-6.0,-30,176.66210491699167,176.66657020896673,177.1583552090451,177.1583552090451,177.23975833388977,177.23320604185574,177.23320604185574,178.2186682089232,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,178.2273753338959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,49,up,0.5,-0.5,-0.5,,178.22034600004554,178.2273753338959,178.71539870882407,178.71539870882407,178.78946783393621,178.78946783393621,178.78946783393621,180.20208120904863,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,180.21053741686046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,50,down,0.5,5.5,5.5,30,180.20367004186846,180.21053741686046,180.6986924589146,180.6986924589146,180.76893570902757,180.76893570902757,180.76893570902757,181.7915965418797,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,181.79883383400738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,51,down,0.5,4.5,4.5,30,181.79225304187275,181.79883383400738,182.28777016699314,182.28777016699314,182.37065829196945,182.36576704191975,182.36576704191975,183.18837091699243,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,183.1990864588879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,52,down,0.5,0.5,0.5,,183.18905783398077,183.1990864588879,183.6886642088648,183.6886642088648,183.76547999982722,183.76547999982722,183.76547999982722,184.50127745885402,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,184.50696141691878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,53,up,2,-4,-4,-30,184.50233462499455,184.50696141691878,184.999722833978,184.999722833978,185.07251070882194,185.07251070882194,185.07251070882194,185.70832970901392,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,185.7331771249883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,54,up,0.5,0.0,0.0,,185.70976545894518,185.7331771249883,186.2083802500274,186.2083802500274,186.28312141704373,186.28312141704373,186.28312141704373,186.96847449988127,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,186.97709416691214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,55,down,0.5,0.0,0.0,,186.97005829191767,186.97709416691214,187.46563983382657,187.46563983382657,187.53988416702487,187.53988416702487,187.53988416702487,188.15245554200374,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,188.16136037488468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,56,down,0.5,5.0,5.0,30,188.15417854185216,188.16136037488468,188.64990795892663,188.64990795892663,188.72251358395442,188.72251358395442,188.72251358395442,189.59114374988712,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,189.59974474995397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,57,down,0.5,-6.5,-6.5,-30,189.59235395886935,189.59974474995397,190.0929076669272,190.0929076669272,190.166435000021,190.166435000021,190.166435000021,190.91836087498814,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,190.92658366682008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,58,up,0.5,5.0,5.0,30,190.91949562495574,190.92658366682008,191.41665841685608,191.41665841685608,191.4889820839744,191.4889820839744,191.4889820839744,192.6740944168996,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,192.69981308397837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,59,down,1,-5,-5,-30,192.67542383400723,192.69981308397837,193.17568824999034,193.17568824999034,193.24968554195948,193.24968554195948,193.24968554195948,194.60014349990524,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,194.60538858384825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,60,up,0.5,5.5,5.5,30,194.60111737484112,194.60538858384825,195.09149841684848,195.09149841684848,195.1705680838786,195.16558795887977,195.16558795887977,196.93571408395655,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,196.94471791689284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,61,down,0.5,4.5,4.5,30,196.9374665839132,196.94471791689284,197.4326239589136,197.4326239589136,197.5061084998306,197.5061084998306,197.5061084998306,198.2680854590144,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,198.27622612495907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,62,down,0.5,-0.5,-0.5,,198.26922362484038,198.27622612495907,198.76532208384015,198.76532208384015,198.83965804195032,198.83965804195032,198.83965804195032,199.5911482500378,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,199.59946562489495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,63,down,0.5,-0.5,-0.5,,199.59219141700305,199.59946562489495,200.09152899985202,200.09152899985202,200.16695262491703,200.16695262491703,200.16695262491703,200.9514427089598,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,200.95993762486614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,64,up,0.5,-6.0,-6.0,-30,200.95278125000186,200.95993762486614,201.44927833392285,201.44927833392285,201.5225555000361,201.5225555000361,201.5225555000361,202.5903656249866,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
