center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
8,15.0,,22,22,0,,,,,100,0,,,,,c+8,poss,1.25,period,2.240092416992411,None,None,,,,,,,,,,,0,22,22,242,200.91986270801863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.91093179100426,200.91986270801863,202.15562266600318,202.15562266600318,202.15562266600318,202.22914429102093,202.22914429102093,202.22914429102093,203.1637957500061,period,2.240092416992411,None,203.16390762501396,203.16395570797613,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,23,23,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.6978000000235625,None,None,,,,,,,,,,,0,23,23,697,203.17493545799516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.16599133302225,203.17493545799516,204.16559783299454,204.16559783299454,204.16559783299454,204.23954504099675,204.23954504099675,204.23954504099675,204.87519779102877,period,1.6978000000235625,None,204.87536370800808,204.87542779097566,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,24,24,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.4047128329984844,None,None,,,,,,,,,,,0,24,24,62,204.88716262503294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.87807395798154,204.88716262503294,205.6224011250306,205.6224011250306,205.6224011250306,205.69425320799928,205.69425320799928,205.69425320799928,206.29678420798155,z,1.4047128329984844,None,206.29691650002496,206.29697483300697,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,25,25,0,,,,,100,0,,,,,c+6,poss,0.75,z,1.7371876660035923,None,None,,,,,,,,,,,0,25,25,183,206.3082563750213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.29922829102725,206.3082563750213,207.0491952910088,207.0491952910088,207.0491952910088,207.12288745801197,207.12288745801197,207.12288745801197,208.04789654101478,z,1.7371876660035923,None,208.04803212499246,208.04809016600484,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,26,26,0,,,,,0,100,,,,,c-4,noss,1.0,z,1.6309860000037588,None,None,,,,,,,,,,,0,26,26,534,208.05873045802582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.05021037498955,208.05873045802582,209.0482651659986,209.0482651659986,209.0482651659986,209.12300058302935,209.12300058302935,209.12300058302935,209.69228508300148,z,1.6309860000037588,None,209.692434165976,209.6924931660178,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,27,27,0,,,,,100,0,,,,,c+4,poss,1.25,period,2.0256898750085384,None,None,,,,,,,,,,,0,27,27,165,209.70380545797525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.69510945799993,209.70380545797525,210.9392855829792,210.9392855829792,210.9392855829792,211.01122004102217,211.01122004102217,211.01122004102217,211.7323259160039,period,2.0256898750085384,None,211.73250454099616,211.73256737500196,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,28,28,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.1659135420341045,None,None,,,,,,,,,,,0,28,28,7,211.74358095799107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.73533187498106,211.74358095799107,212.2327280829777,212.2327280829777,212.2327280829777,212.30644962500082,212.30644962500082,212.30644962500082,212.9148717080243,z,1.1659135420341045,None,212.91511904099025,212.9152446250082,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,29,29,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.2526513750199229,None,None,,,,,,,,,,,0,29,29,135,212.92602683301084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.91773237497546,212.92602683301084,213.41540929098846,213.41540929098846,213.41540929098846,213.4898055830272,213.4898055830272,213.4898055830272,214.18206141598057,period,1.2526513750199229,None,214.182212374988,214.18228870799066,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,-15.0,,30,30,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.3583528750459664,None,None,,,,,,,,,,,0,30,30,478,214.1925511250156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.18443120800657,214.1925511250156,214.9321439160267,214.9321439160267,214.9321439160267,215.00645841599908,215.00645841599908,215.00645841599908,215.55914775002748,period,1.3583528750459664,None,215.559294125007,215.55935125000542,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,31,31,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.8575517499702983,None,None,,,,,,,,,,,0,31,31,637,215.5707761659869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.56163745798403,215.5707761659869,216.05612783302786,216.05612783302786,216.05612783302786,216.12790487502934,216.12790487502934,216.12790487502934,217.43163216602989,period,1.8575517499702983,None,217.43177816597745,217.43183833302464,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,32,32,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.5102094170288183,None,None,,,,,,,,,,,0,32,32,273,217.4425944579998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.43402979098028,217.4425944579998,218.18318037502468,218.18318037502468,218.18318037502468,218.25687958300114,218.25687958300114,218.25687958300114,218.95840491598938,z,1.5102094170288183,None,218.9585089579923,218.9585537079838,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,33,33,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.336853415996302,None,None,,,,,,,,,,,0,33,33,631,218.96919583302224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.96054341603303,218.96919583302224,219.45619504101342,219.45619504101342,219.45619504101342,219.52856520802015,219.52856520802015,219.52856520802015,220.30901812500088,period,1.336853415996302,None,220.30917312501697,220.30923237500247,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,0.0,,34,34,0,,,,,0,100,,,,,c+0,noss,1.25,z,2.0861463749897666,None,None,,,,,,,,,,,0,34,34,623,220.32082566601457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.31161987502128,220.32082566601457,221.556192249991,221.556192249991,221.556192249991,221.628693207982,221.628693207982,221.628693207982,222.41000720800366,z,2.0861463749897666,None,222.4101593749947,222.41023545799544,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,35,35,0,,,,,100,0,,,,,c+4,poss,0.75,z,2.4159255829872563,None,None,,,,,,,,,,,0,35,35,139,222.4221765830298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.41292841598624,222.4221765830298,223.15539470798103,223.15539470798103,223.15539470798103,223.22904929099604,223.22904929099604,223.22904929099604,224.84258175001014,z,2.4159255829872563,None,224.84271604102105,224.84277558297617,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,36,36,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.5834107919945382,None,None,,,,,,,,,,,0,36,36,444,224.85388387501007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.84510858298745,224.85388387501007,225.83963125001173,225.83963125001173,225.83963125001173,225.91276858298806,225.91276858298806,225.91276858298806,226.44308145798277,period,1.5834107919945382,None,226.44323249999434,226.44329050002852,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,37,37,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.2379486670251936,None,None,,,,,,,,,,,0,37,37,511,226.4544512500288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.44585512502817,226.4544512500288,226.93972654099343,226.93972654099343,226.93972654099343,227.01155762502458,227.01155762502458,227.01155762502458,227.69943312503165,z,1.2379486670251936,None,227.69958016602322,227.69963950000238,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,38,38,0,,,,,100,0,,,,,c-2,poss,0.75,z,2.77502491598716,None,None,,,,,,,,,,,0,38,38,20,227.71007012500195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.7019849580247,227.71007012500195,228.44895574997645,228.44895574997645,228.44895574997645,228.52344379102578,228.52344379102578,228.52344379102578,230.49331175000407,z,2.77502491598716,None,230.49349995801458,230.49356741597876,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,39,39,0,,,,,0,100,,,,,c+2,noss,1.25,period,2.0100268330425024,None,None,,,,,,,,,,,0,39,39,662,230.50539854099043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.49639329098864,230.50539854099043,231.73902720800834,231.73902720800834,231.73902720800834,231.81197120802244,231.81197120802244,231.81197120802244,232.52620208298322,period,2.0100268330425024,None,232.52633254101966,232.5263894579839,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,40,40,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.6533079999499023,None,None,,,,,,,,,,,0,40,40,198,232.53775470802793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.52880149998236,232.53775470802793,233.52333125000587,233.52333125000587,233.52333125000587,233.59542416600743,233.59542416600743,233.59542416600743,234.19382087502163,period,1.6533079999499023,None,234.19400033302372,234.19405945797917,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,41,41,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.5556725410278887,None,None,,,,,,,,,,,0,41,41,71,234.20604116597679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.19681908300845,234.20604116597679,235.1899334579939,235.1899334579939,235.1899334579939,235.26194962498266,235.26194962498266,235.26194962498266,235.76463570800843,z,1.5556725410278887,None,235.76474458299344,235.76479370798916,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,42,42,0,,,,,100,0,,,,,c+4,poss,1.25,period,1.8653285839827731,None,None,,,,,,,,,,,0,42,42,167,235.7758754999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.76678170799278,235.7758754999959,237.01668766600778,237.01668766600778,237.01668766600778,237.09041316597722,237.09041316597722,237.09041316597722,237.64385054103332,period,1.8653285839827731,None,237.64398720802274,237.64404425001703,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,-15.0,,43,43,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.6463977919775061,None,None,,,,,,,,,,,0,43,43,361,237.65568479098147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.64659291598946,237.65568479098147,238.64023000001907,238.64023000001907,238.64023000001907,238.71265045797918,238.71265045797918,238.71265045797918,239.3096915410133,period,1.6463977919775061,None,239.3098434159765,239.30990908300737,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,44,44,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.7990163749782369,None,None,,,,,,,,,,,0,44,44,155,239.32125575002283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.31228412501514,239.32125575002283,240.30693391599925,240.30693391599925,240.30693391599925,240.37877987499814,240.37877987499814,240.37877987499814,241.12693204102106,period,1.7990163749782369,None,241.127193332999,241.12732958298875,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-6,-15.0,,45,45,0,,,,,100,0,,,,,c-6,negs,0.5,period,1.2415040410123765,None,None,,,,,,,,,,,0,45,45,298,241.13955137500307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.13013279100414,241.13955137500307,241.62358254101127,241.62358254101127,241.62358254101127,241.6956914999755,241.6956914999755,241.6956914999755,242.39312154101208,period,1.2415040410123765,None,242.39326170802815,242.39332049997756,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,46,46,0,,,,,0,100,,,,,c+2,noss,0.75,z,2.3194373750011437,None,None,,,,,,,,,,,0,46,46,644,242.40469358302653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.39582954102661,242.40469358302653,243.14036083302926,243.14036083302926,243.14036083302926,243.2126430409844,243.2126430409844,243.2126430409844,244.72683275002055,z,2.3194373750011437,None,244.72699983301573,244.72706537501654,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,47,47,0,,,,,100,0,,,,,c+4,poss,1.25,period,1.9521562079899013,None,None,,,,,,,,,,,0,47,47,158,244.738610624976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.72943041601684,244.738610624976,245.97369487502147,245.97369487502147,245.97369487502147,246.04667975002667,246.04667975002667,246.04667975002667,246.6934936660109,period,1.9521562079899013,None,246.693733291002,246.69386595801916,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,48,48,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.3918122500181198,None,None,,,,,,,,,,,0,48,48,63,246.70557991601527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.69644800003152,246.70557991601527,247.44043950003106,247.44043950003106,247.44043950003106,247.51262633298757,247.51262633298757,247.51262633298757,248.09998808300588,z,1.3918122500181198,None,248.10009958298178,248.1001459999825,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,49,49,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.1350006249849685,None,None,,,,,,,,,,,0,49,49,420,248.1108739579795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.1025117909885,248.1108739579795,248.60074066597736,248.60074066597736,248.60074066597736,248.67447750002611,248.67447750002611,248.67447750002611,249.24861287500244,period,1.1350006249849685,None,249.24876654101536,249.2488243749831,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,50,50,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.7713509169989266,None,None,,,,,,,,,,,0,50,50,416,249.25973649998195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.25090254098177,249.25973649998195,250.50027175003197,250.50027175003197,250.50027175003197,250.5746768329991,250.5746768329991,250.5746768329991,251.04328654101118,period,1.7713509169989266,None,251.04343079100363,251.04349050001474,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,51,51,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.5774159589782357,None,None,,,,,,,,,,,0,51,51,403,251.05441874999087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0458014580072,251.05441874999087,252.04065791598987,252.04065791598987,252.04065791598987,252.1131378330174,252.1131378330174,252.1131378330174,252.64377462503035,period,1.5774159589782357,None,252.64394995803013,252.64402637502644,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,52,52,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.0940736250486225,None,None,,,,,,,,,,,0,52,52,640,252.65582833299413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.6467869579792,252.65582833299413,253.1406226659892,253.1406226659892,253.1406226659892,253.2130962079973,253.2130962079973,253.2130962079973,253.76016766601242,period,1.0940736250486225,None,253.76033216598444,253.76040395803284,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,-15.0,,53,53,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.5042438749806024,None,None,,,,,,,,,,,0,53,53,490,253.77239466598257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.76308795798104,253.77239466598257,254.7573449999909,254.7573449999909,254.7573449999909,254.83031645801384,254.83031645801384,254.83031645801384,255.28191254101694,period,1.5042438749806024,None,255.2820255830302,255.2820715000271,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,0.0,,54,54,0,,,,,0,100,,,,,c-2,noss,0.5,period,2.166955249966122,None,None,,,,,,,,,,,0,54,54,555,255.29305816598935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.2840936660068,255.29305816598935,255.78346970799612,255.78346970799612,255.78346970799612,255.85791341599543,255.85791341599543,255.85791341599543,257.46604633302195,period,2.166955249966122,None,257.4661800410249,257.46624024998164,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,55,55,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.3811525839846581,None,None,,,,,,,,,,,0,55,55,691,257.477068874985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.4683175830287,257.477068874985,258.21672033303184,258.21672033303184,258.21672033303184,258.29150112502975,258.29150112502975,258.29150112502975,258.8607390000252,period,1.3811525839846581,None,258.860873208032,258.86094404099276,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,56,56,0,,,,,100,0,,,,,c+6,poss,0.5,period,0.9978200829937123,None,None,,,,,,,,,,,0,56,56,175,258.87237537500914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.86342170799617,258.87237537500914,259.3570885829977,259.3570885829977,259.3570885829977,259.429688040982,259.429688040982,259.429688040982,259.87684129102854,period,0.9978200829937123,None,259.87697600002866,259.8770330409752,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,57,57,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.62186329200631,None,None,,,,,,,,,,,0,57,57,451,259.88789333298337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.87950116599677,259.88789333298337,260.8742215409875,260.8742215409875,260.8742215409875,260.9476056250278,260.9476056250278,260.9476056250278,261.5161055410281,period,1.62186329200631,None,261.5162402080023,261.5163147079875,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,58,58,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.4210379580035806,None,None,,,,,,,,,,,0,58,58,646,261.5268729579984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.51832870801445,261.5268729579984,262.26751829101704,262.26751829101704,262.26751829101704,262.3415472910274,262.3415472910274,262.3415472910274,262.9754664999782,period,1.4210379580035806,None,262.9755938749877,262.9756507910206,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,59,59,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.5844835420139134,None,None,,,,,,,,,,,0,59,59,656,262.99150412500603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.97815379098756,262.99150412500603,263.9675087080104,263.9675087080104,263.9675087080104,264.04156091599725,264.04156091599725,264.04156091599725,264.58769729099004,period,1.5844835420139134,None,264.5878026250284,264.58786945801694,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,60,60,0,,,,,100,0,,,,,c+2,poss,1.0,period,1.5810699579888023,None,None,,,,,,,,,,,0,60,60,108,264.5942762499908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.589870374999,264.5942762499908,265.5840654579806,265.5840654579806,265.5840654579806,265.6583158330177,265.6583158330177,265.6583158330177,266.1781165410066,period,1.5810699579888023,None,266.17827595799463,266.178338541009,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
