center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
8,15.0,,23,23,0,,,,,,,,,,c+8,poss,100,1.25,period,1.9156279159942642,None,None,,,,,,,,,,,0,23,23,207,142.79308470801334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.78413666700362,142.79308470801334,144.02802800000063,144.02802800000063,144.09996008301096,144.09996008301096,144.7140597079997,period,1.9156279159942642,None,144.7141956250125,144.71424962500168,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,24,24,0,,,,,,,,,,c+4,noss,0,1.25,period,1.776143499999307,None,None,,,,,,,,,,,0,24,24,642,144.72512795800867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.71644987500622,144.72512795800867,145.96144095800992,145.96144095800992,146.0340581670025,146.0340581670025,146.51251400000183,period,1.776143499999307,None,146.51263466700038,146.51268062500458,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,25,25,0,,,,,,,,,,c+2,negs,100,1.25,period,1.885411875002319,None,None,,,,,,,,,,,0,25,25,429,146.51986250000482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.51465183300024,146.51986250000482,147.75441591700655,147.75441591700655,147.82854237500578,147.82854237500578,148.4142397079995,period,1.885411875002319,None,148.41436900000554,148.41442795800685,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,26,26,0,,,,,,,,,,c-2,poss,100,1.25,z,1.6934992089954903,None,None,,,,,,,,,,,0,26,26,27,148.42556691700884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.41675458301324,148.42556691700884,149.66052416700404,149.66052416700404,149.73398629200528,149.73398629200528,150.13079720801034,z,1.6934992089954903,None,150.130930542,150.13098916700983,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,27,27,0,,,,,,,,,,c+1,noss,0,0.5,period,1.1045576670003356,None,None,,,,,,,,,,,0,27,27,547,150.14191870800278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.13302195801225,150.14191870800278,150.62811637501,150.62811637501,150.70177308301209,150.70177308301209,151.25910300000396,period,1.1045576670003356,None,151.25920666700404,151.2592523330095,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,28,28,0,,,,,,,,,,c+4,poss,100,0.75,period,1.3408718330028933,None,None,,,,,,,,,,,0,28,28,117,151.266202083003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.2613185000082,151.266202083003,152.00390687500476,152.00390687500476,152.07854808300908,152.07854808300908,152.61415620800108,period,1.3408718330028933,None,152.6142911670031,152.61434804199962,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,29,29,0,,,,,,,,,,c+2,poss,100,0.5,period,1.0136467910051579,None,None,,,,,,,,,,,0,29,29,72,152.62503716700303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.61632845801068,152.62503716700303,153.11148937500548,153.11148937500548,153.1840637080022,153.1840637080022,153.64755904200138,period,1.0136467910051579,None,153.6476980830048,153.64775491700857,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,30,30,0,,,,,,,,,,c+0,negs,100,1.0,period,1.5232025839941343,None,None,,,,,,,,,,,0,30,30,384,153.65859350000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.64987737500633,153.65859350000392,154.64499704200716,154.64499704200716,154.7172996670124,154.7172996670124,155.18623604200548,period,1.5232025839941343,None,155.18628758301202,155.18630716700864,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,31,31,0,,,,,,,,,,c-6,negs,100,0.75,z,1.2187079159921268,None,None,,,,,,,,,,,0,31,31,265,155.19397475000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.18720400000166,155.19397475000005,155.93694804201368,155.93694804201368,156.0120804580074,156.0120804580074,156.41516391700134,z,1.2187079159921268,None,156.41530987501028,156.41536620800616,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,32,32,0,,,,,,,,,,c+0,poss,100,0.75,z,1.3035087500029476,None,None,,,,,,,,,,,0,32,32,52,156.42592312500346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.41757604200393,156.42592312500346,157.16073687501193,157.16073687501193,157.23460529200383,157.23460529200383,157.7319124580099,z,1.3035087500029476,None,157.73205095800222,157.73210775000916,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,33,33,0,,,,,,,,,,c+4,poss,100,1.25,z,1.7732951670041075,None,None,,,,,,,,,,,0,33,33,141,157.74350895801035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.73460491700098,157.74350895801035,158.97834275000787,158.97834275000787,159.0505784170091,159.0505784170091,159.5198187920032,z,1.7732951670041075,None,159.5199243750103,159.5199675420008,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,34,34,0,,,,,,,,,,c+0,poss,100,1.0,z,1.4859145830123452,None,None,,,,,,,,,,,0,34,34,56,159.53115150000667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.5219005830004,159.53115150000667,160.5206812079996,160.5206812079996,160.59559750001063,160.59559750001063,161.02030787500553,z,1.4859145830123452,None,161.02041633300541,161.0204590830108,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,35,35,0,,,,,,,,,,c-1,noss,0,1.0,period,1.6155009579961188,None,None,,,,,,,,,,,0,35,35,528,161.0314083750127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0223796670034,161.0314083750127,162.02090437500738,162.02090437500738,162.0960569170129,162.0960569170129,162.65875012500328,period,1.6155009579961188,None,162.658884125005,162.65893091700855,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,36,36,0,,,,,,,,,,c-2,negs,100,1.25,period,1.836123665998457,None,None,,,,,,,,,,,0,36,36,359,162.66539987501164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.66094208300638,162.66539987501164,163.9040938750113,163.9040938750113,163.97891616700508,163.97891616700508,164.5126392920065,period,1.836123665998457,None,164.51274687499972,164.5128105420008,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,37,37,0,,,,,,,,,,c-2,negs,100,0.5,period,1.114883624992217,None,None,,,,,,,,,,,0,37,37,325,164.5202159580076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.51479570800439,164.5202159580076,165.00413000000117,165.00413000000117,165.07906487501168,165.07906487501168,165.63762175000738,period,1.114883624992217,None,165.63773137501266,165.6377764580102,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,38,38,0,,,,,,,,,,c+1,noss,0,0.75,period,1.2645227079920005,None,None,,,,,,,,,,,0,38,38,557,165.6483863750036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.63974241701362,165.6483863750036,166.3870954580052,166.3870954580052,166.46250833300292,166.46250833300292,166.91539779200684,period,1.2645227079920005,None,166.9155332500086,166.91558845801046,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,39,39,0,,,,,,,,,,c+2,negs,100,0.5,period,1.0192236669972772,None,None,,,,,,,,,,,0,39,39,398,166.92660200000682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.91781187501329,166.92660200000682,167.4119466250122,167.4119466250122,167.4847390000068,167.4847390000068,167.9484245830099,period,1.0192236669972772,None,167.94860629200411,167.94871370799956,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,40,40,0,,,,,,,,,,c-8,negs,100,1.25,period,2.0854048339970177,None,None,,,,,,,,,,,0,40,40,249,167.96048937500746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.9513200000074,167.96048937500746,169.1953929170122,169.1953929170122,169.26835158299946,169.26835158299946,170.04851283300377,period,2.0854048339970177,None,170.04867904201092,170.0487374170043,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,41,41,0,,,,,,,,,,c-4,noss,0,1.0,z,1.8771602080087177,None,None,,,,,,,,,,,0,41,41,451,170.0607115830062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0514116250124,170.0607115830062,171.0453738750075,171.0453738750075,171.11783233300957,171.11783233300957,171.94822608301183,z,1.8771602080087177,None,171.94851604200085,171.9486235420045,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,42,42,0,,,,,,,,,,c-2,negs,100,0.5,period,1.083372666995274,None,None,,,,,,,,,,,0,42,42,329,171.9600900420046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.95113683301315,171.9600900420046,172.44556308300525,172.44556308300525,172.51826470800734,172.51826470800734,173.04814250000345,period,1.083372666995274,None,173.048252958004,173.0482970830053,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,43,43,0,,,,,,,,,,c+2,noss,0,1.25,period,2.4077632910048123,None,None,,,,,,,,,,,0,43,43,609,173.0588804170111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0502356250072,173.0588804170111,174.29546595801366,174.29546595801366,174.36763087500003,174.36763087500003,175.4706751670019,period,2.4077632910048123,None,175.47078516701004,175.47082954201323,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,44,44,0,,,,,,,,,,c-4,negs,100,1.0,period,1.5550401670043357,None,None,,,,,,,,,,,0,44,44,306,175.48172337500728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.47282541700406,175.48172337500728,176.47129804200085,176.47129804200085,176.54626225000538,176.54626225000538,177.04862375000084,period,1.5550401670043357,None,177.0487807919999,177.04884308300097,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,45,45,0,,,,,,,,,,c+4,noss,0,1.25,period,1.7596902080113068,None,None,,,,,,,,,,,0,45,45,640,177.0601106670074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.05119675000606,177.0601106670074,178.2956120420131,178.2956120420131,178.36798045800242,178.36798045800242,178.83210033300566,period,1.7596902080113068,None,178.83227216701198,178.83233583300898,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,46,46,0,,,,,,,,,,c+0,negs,100,0.5,period,1.031876499997452,None,None,,,,,,,,,,,0,46,46,365,178.8441813330137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.83545508301177,178.8441813330137,179.32907800000976,179.32907800000976,179.40094650001265,179.40094650001265,179.8820751250023,period,1.031876499997452,None,179.88222408300499,179.88228425000852,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,47,47,0,,,,,,,,,,c+1,noss,0,0.75,period,1.27786487499543,None,None,,,,,,,,,,,0,47,47,554,179.89354904201173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.884523042012,179.89354904201173,180.62901700001385,180.62901700001385,180.70189300000493,180.70189300000493,181.18197316701117,period,1.27786487499543,None,181.18210470800113,181.18215862500074,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,48,48,0,,,,,,,,,,c-2,poss,100,0.5,z,0.9701743750047171,None,None,,,,,,,,,,,0,48,48,6,181.19313887500903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.18449200000032,181.19313887500903,181.67921887501143,181.67921887501143,181.75126754200028,181.75126754200028,182.16615795801044,z,0.9701743750047171,None,182.1663045000023,182.1663648750109,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
6,15.0,,49,49,0,,,,,,,,,,c+6,poss,100,1.25,period,2.2525278750108555,None,None,,,,,,,,,,,0,49,49,173,182.17760170801193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.16872600000352,182.17760170801193,183.4124808750057,183.4124808750057,183.4847512080014,183.4847512080014,184.43249745800858,period,2.2525278750108555,None,184.4326180000062,184.4326642500091,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,50,50,0,,,,,,,,,,c-4,noss,0,1.25,z,1.7099442499893485,None,None,,,,,,,,,,,0,50,50,460,184.4435067500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.43480545800412,184.4435067500017,185.67929212500167,185.67929212500167,185.75125158300216,185.75125158300216,186.16533595800865,z,1.7099442499893485,None,186.16546762500366,186.16552291701373,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,51,51,0,,,,,,,,,,c+0,negs,100,1.0,period,1.5962323330022627,None,None,,,,,,,,,,,0,51,51,380,186.17615608300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.16749216700555,186.17615608300548,187.16259445800097,187.16259445800097,187.23508570800186,187.23508570800186,187.7824664170039,period,1.5962323330022627,None,187.78265079201083,187.7827232920099,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,52,52,0,,,,,,,,,,c+2,noss,0,0.75,period,1.251734249992296,None,None,,,,,,,,,,,0,52,52,586,187.79512287500256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.78581170800317,187.79512287500256,188.52943341700302,188.52943341700302,188.60168033301306,188.60168033301306,189.04955395800062,period,1.251734249992296,None,189.0497316250112,189.04979262501,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
6,15.0,,53,53,0,,,,,,,,,,c+6,poss,100,1.0,period,1.499395957987872,None,None,,,,,,,,,,,0,53,53,169,189.06146804201126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.05248183300137,189.06146804201126,190.04615254201053,190.04615254201053,190.11899362500117,190.11899362500117,190.56598170800135,period,1.499395957987872,None,190.56609779200517,190.5661433750065,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,54,54,0,,,,,,,,,,c-2,noss,0,0.5,period,1.1941370840067975,None,None,,,,,,,,,,,0,54,54,475,190.5769409580098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.56813229201362,190.5769409580098,191.06275437500153,191.06275437500153,191.1355385830102,191.1355385830102,191.7822142500081,period,1.1941370840067975,None,191.78234920800605,191.78240487500443,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,55,55,0,,,,,,,,,,c+4,noss,0,1.25,period,1.8966710410022642,None,None,,,,,,,,,,,0,55,55,641,191.7938482919999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.78496808301134,191.7938482919999,193.0294930000091,193.0294930000091,193.10150020800938,193.10150020800938,193.69972241700452,period,1.8966710410022642,None,193.699913458011,193.69998495800246,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,56,56,0,,,,,,,,,,c+0,poss,100,1.25,z,1.8952760409883922,None,None,,,,,,,,,,,0,56,56,67,193.71206066700688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.70295370800886,193.71206066700688,194.9463526670006,194.9463526670006,195.01830062500085,195.01830062500085,195.61581208300777,z,1.8952760409883922,None,195.61603333300445,195.61612666700967,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,57,57,0,,,,,,,,,,c+0,poss,100,0.5,z,1.0995792080066167,None,None,,,,,,,,,,,0,57,57,39,195.6275417500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.61861812500865,195.6275417500001,196.11294016700413,196.11294016700413,196.18533212500915,196.18533212500915,196.73252566700103,z,1.0995792080066167,None,196.73270912500448,196.7327615420072,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,58,58,0,,,,,,,,,,c+2,poss,100,0.5,z,0.9728984160028631,None,None,,,,,,,,,,,0,58,58,80,196.74439525000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.73538679200283,196.74439525000344,197.22967929200968,197.22967929200968,197.30263391700282,197.30263391700282,197.72208304201195,z,0.9728984160028631,None,197.72221400000853,197.72227358300006,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,59,59,0,,,,,,,,,,c-8,negs,100,1.0,z,1.4313940410065698,None,None,,,,,,,,,,,0,59,59,239,197.7332013330015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.72475191700505,197.7332013330015,198.72171733301366,198.72171733301366,198.79701516700152,198.79701516700152,199.17630541700055,z,1.4313940410065698,None,199.17641520799953,199.1764675420127,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,60,60,0,,,,,,,,,,c+4,poss,100,1.25,z,1.6249176249984885,None,None,,,,,,,,,,,0,60,60,143,199.1830365830101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.17852225000388,199.1830365830101,200.42277362500317,200.42277362500317,200.49719770801312,200.49719770801312,200.81563216701034,z,1.6249176249984885,None,200.81576637500257,200.81582225000602,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,61,61,0,,,,,,,,,,c+0,negs,100,0.5,period,1.0909169169899542,None,None,,,,,,,,,,,0,61,61,361,200.82696545800718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.8182768750121,200.82696545800718,201.313058292013,201.313058292013,201.3852515000035,201.3852515000035,201.92180470800668,period,1.0909169169899542,None,201.92193104200123,201.9219860000012,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,62,62,0,,,,,,,,,,c-2,negs,100,0.75,period,1.4310943329910515,None,None,,,,,,,,,,,0,62,62,339,201.93289550000918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.92403162500705,201.93289550000918,202.67206979201,202.67206979201,202.74700575000315,202.74700575000315,203.3674711670028,period,1.4310943329910515,None,203.3676242500078,203.36768645800475,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,63,63,0,,,,,,,,,,c+4,poss,100,1.25,period,1.793503666005563,None,None,,,,,,,,,,,0,63,63,142,203.37910487501358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.37024800000654,203.37910487501358,204.61319450000883,204.61319450000883,204.68549429200357,204.68549429200357,205.18250170801184,period,1.793503666005563,None,205.18263541700435,205.1826976670127,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
