center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,488.17651258299884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,1,4,start,5,15,15,-30,488.16827500000363,488.17651258299884,488.66690508300235,488.66690508300235,488.74184983300074,488.74184983300074,489.1839939999991,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,489.1933575830044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,1,5,start,5,15,15,,489.18527795800037,489.1933575830044,489.68459100000473,489.68459100000473,489.7587373749993,489.7587373749993,490.18418091700005,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,490.1939401250056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,2,6,up,5,-10,-10,,490.1855827920008,490.1939401250056,490.683478292005,490.683478292005,490.7588883749995,490.7588883749995,491.2935365420053,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,491.30262733300333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,2,7,down,5,10,10,,491.2946518329991,491.30262733300333,491.79141425000125,491.79141425000125,491.864880000001,491.864880000001,492.2943978330004,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,492.30438808300096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,2,8,down,5,10,10,-30,492.2961816669995,492.30438808300096,492.7915597500032,492.7915597500032,492.8639194580028,492.8639194580028,493.262142874999,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,493.27160729200114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,2,9,down,5,10,10,30,493.26346108299913,493.27160729200114,493.7581184580049,493.7581184580049,493.8305362500032,493.8305362500032,494.39427891700325,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,494.40400262500043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,2,10,up,5,-10,-10,-30,494.39566545800335,494.40400262500043,494.89153037500364,494.89153037500364,494.9636369170039,494.9636369170039,495.50076591700054,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,495.5107887500053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,2,11,up,5,-10,-10,30,495.5022083750009,495.5107887500053,496.00084308300575,496.00084308300575,496.075514958,496.075514958,496.5608025000038,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,496.57015270800184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,3,12,down,5,5,5,-30,496.56215729199903,496.57015270800184,497.05839458300034,497.05839458300034,497.1313313749997,497.1313313749997,497.52792066700204,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,497.5350293330048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,3,13,up,5,-5,-5,-30,497.5288299579988,497.5350293330048,498.0242349580003,498.0242349580003,498.09774166699935,498.09774166699935,498.9379690420028,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,498.94398424999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,3,14,down,5,5,5,30,498.93912416700186,498.94398424999963,499.43392820800364,499.43392820800364,499.50893941699906,499.50893941699906,500.16157383300015,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,500.17161945800035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,3,15,up,5,-5,-5,,500.16307275000145,500.17161945800035,500.657544958005,500.657544958005,500.7305541250025,500.7305541250025,501.26113912500296,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,501.27038183300465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,3,16,up,5,-5,-5,30,501.26227933300106,501.27038183300465,501.7585924580053,501.7585924580053,501.83060595799907,501.83060595799907,502.27920987499965,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,502.2890493750019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,3,17,down,5,5,5,,502.28064941699995,502.2890493750019,502.774239958002,502.774239958002,502.847548042002,502.847548042002,503.6610883329995,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,503.67044737499964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,4,18,down,5,0,0,,503.6622181249986,503.67044737499964,504.1585758750007,504.1585758750007,504.2315760000056,504.2315760000056,504.67954250000184,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,504.6889768750043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,4,19,down,5,0,0,30,504.6809327500014,504.6889768750043,505.1752238330009,505.1752238330009,505.24677329200495,505.24677329200495,505.7767435420028,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,505.78238783300185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,4,20,up,5,0,0,,505.777894042003,505.78238783300185,506.275260375005,506.275260375005,506.3474315830026,506.3474315830026,507.4117238750041,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,507.421489417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,4,21,down,5,0,0,-30,507.41323858300166,507.421489417,507.90880187500443,507.90880187500443,507.98089970800356,507.98089970800356,508.5779571669991,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,508.5878010830056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,4,22,up,5,0,0,30,508.57935562499915,508.5878010830056,509.07541983300325,509.07541983300325,509.14750662499864,509.14750662499864,509.600152125,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,509.60958391700115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,4,23,down,2,-7,-7,-30,509.601286875004,509.60958391700115,510.10113295799965,510.10113295799965,510.1759968750048,510.1759968750048,511.17053158300405,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,511.177894542001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,24,down,5,-5,-5,-30,511.17166541700135,511.177894542001,511.66771729200264,511.66771729200264,511.74280420799914,511.74280420799914,512.2497923330011,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,512.2589162500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,25,up,5,5,5,30,512.2509961250034,512.2589162500008,512.7510512500012,512.7510512500012,512.8262480000049,512.8262480000049,514.3117084580008,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,514.3216997920026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,26,up,1,-6,-6,-30,514.313143833002,514.3216997920026,514.8090185000037,514.8090185000037,514.8818495830055,514.8818495830055,515.5450526670029,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,515.5554152080003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,27,up,2,2,2,30,515.546965667003,515.5554152080003,516.0425045830052,516.0425045830052,516.114493000001,516.114493000001,516.6450289580025,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,516.6548556670023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,28,up,5,5,5,,516.6464147080042,516.6548556670023,517.1422777080006,517.1422777080006,517.2144960420046,517.2144960420046,517.6845808750004,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,517.6942414170044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,29,up,2,2,2,,517.6859802920007,517.6942414170044,518.185336292001,518.185336292001,518.2596970830054,518.2596970830054,518.9504980420024,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,518.9600236250044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,30,up,2,4,4,30,518.9519003329988,518.9600236250044,519.451971167,519.451971167,519.5262733749987,519.5262733749987,520.129284583003,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,520.1387855420035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,31,down,2,3,3,,520.1306567080028,520.1387855420035,520.6256792080021,520.6256792080021,520.698093125,520.698093125,521.1127822080016,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,521.1223311670037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,32,up,2,-3,-3,-30,521.1142105000035,521.1223311670037,521.6092978750021,521.6092978750021,521.6814009580048,521.6814009580048,522.1169467920045,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,522.1261302499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,33,down,1,1,1,,522.1183286250016,522.1261302499988,522.6083560830011,522.6083560830011,522.6813811250031,522.6813811250031,523.5181516670054,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,523.5277557080044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,34,up,1,-5,-5,-30,523.5193318750025,523.5277557080044,524.0178766669997,524.0178766669997,524.0931550419991,524.0931550419991,524.6935131670034,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,524.6995520420023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,35,down,2,3,3,30,524.6946753330049,524.6995520420023,525.1846250000017,525.1846250000017,525.2599304579999,525.2599304579999,525.7346305419996,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,525.7595080419997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,36,up,1,4,4,30,525.7357722500019,525.7595080419997,526.2356007500057,526.2356007500057,526.3098375830014,526.3098375830014,527.166883124999,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,527.1761760000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,37,down,1,0,0,,527.1681622500037,527.1761760000009,527.6683486670008,527.6683486670008,527.7429846670057,527.7429846670057,528.2287846250038,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,528.2386285419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,38,down,2,1,1,,528.230185583001,528.2386285419998,528.7260988330017,528.7260988330017,528.7989937500024,528.7989937500024,529.2511649170046,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,529.2599940830041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,39,down,1,-4,-4,-30,529.252242458002,529.2599940830041,529.7513897919998,529.7513897919998,529.8267064579995,529.8267064579995,530.7126715420018,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,530.7225749170029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,40,up,1,-4,-4,-30,530.7143735830032,530.7225749170029,531.209576250003,531.209576250003,531.2813329580022,531.2813329580022,532.1627528750032,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,532.1725599580022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,41,down,1,3,3,30,532.1642257499989,532.1725599580022,532.6595554580053,532.6595554580053,532.7332476670053,532.7332476670053,533.3621127920051,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,533.3715330830019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,42,down,0.5,-4.5,-4.5,-30,533.3633878330002,533.3715330830019,533.8597143330044,533.8597143330044,533.9330207500025,533.9330207500025,534.5630854170013,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,534.572290791999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,43,down,1,-5,-5,-30,534.5642104170038,534.572290791999,535.0597144999992,535.0597144999992,535.1331392920038,535.1331392920038,536.0622517500015,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,536.0713655420041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,44,down,1,-1,-1,,536.0635054580052,536.0713655420041,536.559727083004,536.559727083004,536.6319702500041,536.6319702500041,537.5625412500012,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,537.5731190830047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,45,up,1,5,5,30,537.5648567079988,537.5731190830047,538.0587963330036,538.0587963330036,538.1327528750044,538.1327528750044,538.8791395000007,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,538.8886652920046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,46,down,1,2,2,30,538.8805398750046,538.8886652920046,539.376603292003,539.376603292003,539.4485789579994,539.4485789579994,540.2625207080055,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,540.2724229170053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,47,down,2,-1,-1,,540.2639479999998,540.2724229170053,540.7600151670049,540.7600151670049,540.8322604170025,540.8322604170025,541.7301694170019,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
