center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-7.166666666666666,-15.0,,26,26,0,,,,,,,,,,m1,negs,100,right,1.1898163329969975,None,None,,,,,,,,,,,0,26,26,364,74.19617904199549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.18800466699759,74.19617904199549,74.68196191699826,74.68196191699826,74.75426179199712,74.75426179199712,75.38939599999867,right,1.1898163329969975,None,75.38949916699494,75.38953783399484,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,27,27,0,,,,,,,,,,PSE,poss,100,right,0.9185372499996447,None,None,,,,,,,,,,,0,27,27,149,75.41543641699536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3914606670005,75.41543641699536,75.89143916699686,75.89143916699686,75.97235308399831,75.97235308399831,76.34012041700043,right,0.9185372499996447,None,76.34026904199709,76.34032145899982,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.0,0.0,,28,28,0,,,,,,,,,,PSE,noss,0,right,1.0988371659987024,None,None,,,,,,,,,,,0,28,28,631,76.351026833996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.34262437500001,76.351026833996,76.8413892499957,76.8413892499957,76.91576012499718,76.91576012499718,77.46047341699887,right,1.0988371659987024,None,77.46057987499807,77.46061933400051,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
1.0,0.0,,29,29,0,,,,,,,,,,p2,noss,0,right,1.024794083998131,None,None,,,,,,,,,,,0,29,29,667,77.46816395899805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4625605839974,77.46816395899805,77.95749104199786,77.95749104199786,78.03256754199538,78.03256754199538,78.50142083399987,right,1.024794083998131,None,78.5015528340009,78.50160270899505,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
7.833333333333334,15.0,,30,30,0,,,,,,,,,,p3,poss,100,right,0.9596004589984659,None,None,,,,,,,,,,,0,30,30,247,78.51210883399472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5040545419979,78.51210883399472,78.99869816700084,78.99869816700084,79.07130450000113,79.07130450000113,79.47427524999512,right,0.9596004589984659,None,79.47441170899401,79.47446229199704,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,31,31,0,,,,,,,,,,m2,negs,100,left,1.1321667500014883,None,None,,,,,,,,,,,0,31,31,322,79.48476987499453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4764309999955,79.48476987499453,79.9743427919966,79.9743427919966,80.0491301669972,80.0491301669972,80.62842983399605,left,1.1321667500014883,None,80.62854416699702,80.62858783399861,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,32,32,0,,,,,,,,,,m1,negs,100,left,1.3369165410040296,None,None,,,,,,,,,,,0,32,32,394,80.63528587499604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.63056579199474,80.63528587499604,81.12426712500019,81.12426712500019,81.19955879199551,81.19955879199551,81.98363741699723,left,1.3369165410040296,None,81.98375012500037,81.98379433399532,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,33,33,0,,,,,,,,,,p1,negs,100,left,0.9754481669951929,None,None,,,,,,,,,,,0,33,33,478,81.99067083399859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.98576250000042,81.99067083399859,82.48232074999396,82.48232074999396,82.55441812500067,82.55441812500067,82.9690647499956,left,0.9754481669951929,None,82.96921129199472,82.96926770899881,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,34,34,0,,,,,,,,,,p2,poss,100,right,1.066773833001207,None,None,,,,,,,,,,,0,34,34,236,82.97983654199925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.97161920899816,82.97983654199925,83.46561799999472,83.46561799999472,83.53790866700001,83.53790866700001,84.0514589999948,right,1.066773833001207,None,84.05156974999409,84.05161045899877,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,35,35,0,,,,,,,,,,m2,poss,100,right,1.3996196669977508,None,None,,,,,,,,,,,0,35,35,45,84.06111216700083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.05354491699836,84.06111216700083,84.54902612499427,84.54902612499427,84.6210992089982,84.6210992089982,85.46848424999916,right,1.3996196669977508,None,85.46862133399554,85.46867212499637,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.5,0.0,,36,36,0,,,,,,,,,,p1,noss,0,left,1.2501771669994923,None,None,,,,,,,,,,,0,36,36,655,85.47884370899556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.47076804199605,85.47884370899556,85.96560687499732,85.96560687499732,86.03793862499879,86.03793862499879,86.73453329199401,left,1.2501771669994923,None,86.7346451669946,86.73468604200025,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.333333333333334,15.0,,37,37,0,,,,,,,,,,p1,poss,100,right,1.0946106250048615,None,None,,,,,,,,,,,0,37,37,182,86.74485445900063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73663262499758,86.74485445900063,87.23225816699414,87.23225816699414,87.3056339169998,87.3056339169998,87.85174783399998,right,1.0946106250048615,None,87.85185866699612,87.85189874999924,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,38,38,0,,,,,,,,,,m1,poss,100,right,1.2711970829986967,None,None,,,,,,,,,,,0,38,38,105,87.8618462089944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.85414120899804,87.8618462089944,88.34902562500065,88.34902562500065,88.42158716699487,88.42158716699487,89.13555629199982,right,1.2711970829986967,None,89.1356917499943,89.13574170899665,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,39,39,0,,,,,,,,,,m3,negs,100,left,1.1109317090013064,None,None,,,,,,,,,,,0,39,39,302,89.14626783399581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.13819304199569,89.14626783399581,89.63249499999802,89.63249499999802,89.70495816699986,89.70495816699986,90.2684435419942,left,1.1109317090013064,None,90.26856549999502,90.26860591700097,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.333333333333334,15.0,,40,40,0,,,,,,,,,,p1,poss,100,right,1.0426380830031121,None,None,,,,,,,,,,,0,40,40,198,90.27853679200052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.27055354199547,90.27853679200052,90.76587041699531,90.76587041699531,90.83891337499517,90.83891337499517,91.32347395899706,right,1.0426380830031121,None,91.32357849999971,91.32361883399426,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,41,41,0,,,,,,,,,,p1,negs,100,left,1.0541573749942472,None,None,,,,,,,,,,,0,41,41,475,91.34934420899663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.32552737499645,91.34934420899663,91.82501237499673,91.82501237499673,91.89951849999488,91.89951849999488,92.40746562499407,left,1.0541573749942472,None,92.40760595900065,92.40765649999958,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,42,42,0,,,,,,,,,,PSE,negs,100,left,1.0729922500031535,None,None,,,,,,,,,,,0,42,42,413,92.41767112499656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.40963283399469,92.41767112499656,92.90831558399805,92.90831558399805,92.98311558400019,92.98311558400019,93.50227241699758,left,1.0729922500031535,None,93.502433499998,93.50248699999793,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
7.833333333333334,15.0,,43,43,0,,,,,,,,,,p3,poss,100,left,0.8900999170000432,None,None,,,,,,,,,,,0,43,43,258,93.51301766699908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.50480566699844,93.51301766699908,93.99934420899808,93.99934420899808,94.07222462500067,94.07222462500067,94.40780695899593,left,0.8900999170000432,None,94.40791991700098,94.40795966699807,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.333333333333334,15.0,,44,44,0,,,,,,,,,,p1,poss,100,right,1.0903852080009528,None,None,,,,,,,,,,,0,44,44,188,94.41797333399882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.40987620899978,94.41797333399882,94.90836112499528,94.90836112499528,94.9831346669962,94.9831346669962,95.51856658399629,right,1.0903852080009528,None,95.51870024999516,95.51875029199437,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
1.0,0.0,,45,45,0,,,,,,,,,,p2,noss,0,left,1.6342532499984372,None,None,,,,,,,,,,,0,45,45,672,95.52868791699439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.52073416699568,95.52868791699439,96.01600166699791,96.01600166699791,96.08821874999558,96.08821874999558,97.16868866699951,left,1.6342532499984372,None,97.16882162499678,97.16887233399757,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,46,46,0,,,,,,,,,,m3,negs,100,left,1.1285744999986491,None,None,,,,,,,,,,,0,46,46,305,97.17879887500021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.17097212500084,97.17879887500021,97.66602479200083,97.66602479200083,97.737991916998,97.737991916998,98.31913529199664,left,1.1285744999986491,None,98.31928454199806,98.3193378750002,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.333333333333334,15.0,,47,47,0,,,,,,,,,,p1,poss,100,right,1.0709479579963954,None,None,,,,,,,,,,,0,47,47,194,98.33018374999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.32187883399456,98.33018374999665,98.81612137499906,98.81612137499906,98.88831054199545,98.88831054199545,99.40670354199392,right,1.0709479579963954,None,99.40680574999715,99.4068449999977,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-2.0,0.0,,48,48,0,,,,,,,,,,m3,noss,0,left,1.1768410830045468,None,None,,,,,,,,,,,0,48,48,568,99.41687520899723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4087417089977,99.41687520899723,99.90834399999585,99.90834399999585,99.98334008399979,99.98334008399979,100.60271233399544,left,1.1768410830045468,None,100.60287320899806,100.602929708999,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,49,49,0,,,,,,,,,,m2,poss,100,right,1.6140523750000284,None,None,,,,,,,,,,,0,49,49,56,100.61367345899635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.60534483399533,100.61367345899635,101.09961183399719,101.09961183399719,101.17157479199523,101.17157479199523,102.235573209,right,1.6140523750000284,None,102.23574637499405,102.23579937499744,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,50,50,0,,,,,,,,,,m2,negs,100,left,0.9900814580032602,None,None,,,,,,,,,,,0,50,50,339,102.24663766699814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.23847512499924,102.24663766699814,102.73283062499831,102.73283062499831,102.80496429199411,102.80496429199411,103.24084020900045,left,0.9900814580032602,None,103.24094895899907,103.24098774999584,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,51,51,0,,,,,,,,,,PSE,negs,100,left,0.9102837079990422,None,None,,,,,,,,,,,0,51,51,414,103.25140212499537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.24321983399568,103.25140212499537,103.74207820899755,103.74207820899755,103.81685558399477,103.81685558399477,104.16909333399963,left,0.9102837079990422,None,104.16923116699763,104.16928337499849,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
2.0,0.0,,52,52,0,,,,,,,,,,p3,noss,0,right,1.1311197499962873,None,None,,,,,,,,,,,0,52,52,680,104.1795542089967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.17154745899461,104.1795542089967,104.6663412919952,104.6663412919952,104.73861054200097,104.73861054200097,105.31930270899466,right,1.1311197499962873,None,105.31947145899903,105.31952008399821,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,53,53,0,,,,,,,,,,PSE,poss,100,right,1.1692968329953146,None,None,,,,,,,,,,,0,53,53,127,105.33102091699402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.32262070899742,105.33102091699402,105.81687379199866,105.81687379199866,105.8886311669994,105.8886311669994,106.50290200000018,right,1.1692968329953146,None,106.50304870899708,106.50310895899747,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.0,0.0,,54,54,0,,,,,,,,,,PSE,noss,0,right,1.0464725409983657,None,None,,,,,,,,,,,0,54,54,636,106.51316087499436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.50516662500013,106.51316087499436,106.99892383399856,106.99892383399856,107.07207945899427,107.07207945899427,107.56914499999402,right,1.0464725409983657,None,107.56927924999763,107.56933166700037,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,55,55,0,,,,,,,,,,m3,poss,100,right,0.9995399170002202,None,None,,,,,,,,,,,0,55,55,3,107.57921391700074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.57135199999902,107.57921391700074,108.06645479199506,108.06645479199506,108.13933800000086,108.13933800000086,108.5862474999958,right,0.9995399170002202,None,108.58642429199972,108.58648162499594,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
7.833333333333334,15.0,,56,56,0,,,,,,,,,,p3,poss,100,right,1.1950334590001148,None,None,,,,,,,,,,,0,56,56,241,108.59782362499391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.58951291699486,108.59782362499391,109.08311374999903,109.08311374999903,109.15521158399497,109.15521158399497,109.80252187499718,right,1.1950334590001148,None,109.80265920899546,109.80271045900008,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,57,57,0,,,,,,,,,,PSE,poss,100,right,1.0379069999980857,None,None,,,,,,,,,,,0,57,57,147,109.81266729199706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.8047245839989,109.81266729199706,110.29982349999773,110.29982349999773,110.372213249997,110.372213249997,110.8530356669944,right,1.0379069999980857,None,110.85314762499911,110.85318829199969,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
1.0,0.0,,58,58,0,,,,,,,,,,p2,noss,0,left,1.140830125004868,None,None,,,,,,,,,,,0,58,58,668,110.86323008399631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.85519674999523,110.86323008399631,111.34985916699952,111.34985916699952,111.42201812499843,111.42201812499843,112.00803308399918,left,1.140830125004868,None,112.00816283399763,112.00821374999941,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-0.5,0.0,,59,59,0,,,,,,,,,,m1,noss,0,right,1.0652869589976035,None,None,,,,,,,,,,,0,59,59,607,112.01859566699568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.01016487499874,112.01859566699568,112.4992773749982,112.4992773749982,112.57252912499825,112.57252912499825,113.08654487499734,right,1.0652869589976035,None,113.0868163749983,113.08690295899578,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,60,60,0,,,,,,,,,,m2,negs,100,left,1.0200842920021387,None,None,,,,,,,,,,,0,60,60,354,113.09760108399496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.08932558399829,113.09760108399496,113.58338562499557,113.58338562499557,113.65628925000055,113.65628925000055,114.12016466699424,left,1.0200842920021387,None,114.12028304200066,114.12032433399872,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,61,61,0,,,,,,,,,,m1,poss,100,right,0.9089178750000428,None,None,,,,,,,,,,,0,61,61,97,114.13037408399396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.12236395899527,114.13037408399396,114.61679845899926,114.61679845899926,114.68915574999846,114.68915574999846,115.04228441699524,right,0.9089178750000428,None,115.04241812499822,115.04246949999651,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,62,62,0,,,,,,,,,,p2,poss,100,right,1.088037624998833,None,None,,,,,,,,,,,0,62,62,235,115.05282499999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.04455091699492,115.05282499999885,115.54308283399587,115.54308283399587,115.61721454199869,115.61721454199869,116.15188012499857,right,1.088037624998833,None,116.15207158399426,116.15211816699593,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,63,63,0,,,,,,,,,,PSE,negs,100,right,0.8732879170056549,None,None,,,,,,,,,,,0,63,63,425,116.16101108399744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.15354441700038,116.16101108399744,116.65005262499471,116.65005262499471,116.72248691699497,116.72248691699497,117.03708454199659,right,0.8732879170056549,None,117.03725054199458,117.03730524999992,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,64,64,0,,,,,,,,,,m3,poss,100,right,1.0610016669961624,None,None,,,,,,,,,,,0,64,64,33,117.04820574999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.04006074999779,117.04820574999758,117.53345591700054,117.53345591700054,117.60616054199636,117.60616054199636,118.11933504199988,right,1.0610016669961624,None,118.11946658399393,118.11951583399787,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.5,0.0,,65,65,0,,,,,,,,,,p1,noss,0,left,1.2957962500004214,None,None,,,,,,,,,,,0,65,65,652,118.13012008399528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.12191154199536,118.13012008399528,118.61618649999582,118.61618649999582,118.68892845899973,118.68892845899973,119.43651424999553,left,1.2957962500004214,None,119.43667870899662,119.4367309589943,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-4.666666666666666,-15.0,,66,66,0,,,,,,,,,,p3,negs,100,right,0.96215108299657,None,None,,,,,,,,,,,0,66,66,547,119.44748391699977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4392929589958,119.44748391699977,119.93354666699452,119.93354666699452,120.00589116699848,120.00589116699848,120.41990149999765,right,0.96215108299657,None,120.42006404199492,120.42011420899507,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,67,67,0,,,,,,,,,,m2,poss,100,right,1.0226941669970984,None,None,,,,,,,,,,,0,67,67,70,120.43130016699433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.42303062499559,120.43130016699433,120.91701829199883,120.91701829199883,120.98976779199438,120.98976779199438,121.4580949999945,right,1.0226941669970984,None,121.45820074999938,121.45823979199486,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,68,68,0,,,,,,,,,,PSE,negs,100,left,1.0679674169950886,None,None,,,,,,,,,,,0,68,68,436,121.48379074999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.46017137499439,121.48379074999684,121.95915816699562,121.95915816699562,122.03394950000074,122.03394950000074,122.56264574999659,left,1.0679674169950886,None,122.56274933399982,122.56278937499883,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
