center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,0.0,,22,22,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.228618291002931,None,None,,,,,,,,,,,0,22,22,566,196.49427133299469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.48518845799845,196.49427133299469,197.22952695799904,197.22952695799904,197.22952695799904,197.3023835829954,197.3023835829954,197.3023835829954,197.7321705409995,z,1.228618291002931,None,197.73230458299804,197.73235829099576,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,23,23,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.7202144999973825,None,None,,,,,,,,,,,0,23,23,663,197.74347674999444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.73484345799807,197.74347674999444,198.97972074999416,198.97972074999416,198.97972074999416,199.05189904099825,199.05189904099825,199.05189904099825,199.46674625000014,period,1.7202144999973825,None,199.46690587500052,199.4669644999958,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,24,24,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.5018568750019767,None,None,,,,,,,,,,,0,24,24,656,199.47866970799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.4694577909977,199.47866970799805,200.46220624999842,200.46220624999842,200.46220624999842,200.53629816600005,200.53629816600005,200.53629816600005,200.98377400000027,period,1.5018568750019767,None,200.98393741600012,200.9839937910001,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
6,15.0,,25,25,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.7132146660005674,None,None,,,,,,,,,,,0,25,25,207,200.99528387499595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.98610262500006,200.99528387499595,202.22975845800102,202.22975845800102,202.22975845800102,202.30148079100036,202.30148079100036,202.30148079100036,202.7159266249946,period,1.7132146660005674,None,202.71606162499666,202.71611729099823,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-8,-15.0,,26,26,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.427404124995519,None,None,,,,,,,,,,,0,26,26,281,202.72683187499933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.71822991599765,202.72683187499933,203.71318887500092,203.71318887500092,203.71318887500092,203.78505487499933,203.78505487499933,203.78505487499933,204.16475849999551,z,1.427404124995519,None,204.16482433299825,204.16484887499973,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-8,-15.0,,27,27,0,,,,,100,0,,,,,c-8,negs,0.5,z,1.112150583001494,None,None,,,,,,,,,,,0,27,27,259,204.17414733299665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.16611587499938,204.17414733299665,204.66316083299898,204.66316083299898,204.66316083299898,204.73566741599643,204.73566741599643,204.73566741599643,205.28949833299703,z,1.112150583001494,None,205.2896734159949,205.28974883299816,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,15.0,,28,28,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.6902092500022263,None,None,,,,,,,,,,,0,28,28,153,205.3005059999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.29222079099418,205.3005059999996,206.289845583,206.289845583,206.289845583,206.36373574999743,206.36373574999743,206.36373574999743,207.0001301250013,period,1.6902092500022263,None,207.00027083299938,207.00032945799467,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,15.0,,29,29,0,,,,,100,0,,,,,c+2,poss,1.25,period,2.578847292003047,None,None,,,,,,,,,,,0,29,29,118,207.01149729099416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.00263370799803,207.01149729099416,208.24665587499476,208.24665587499476,208.24665587499476,208.31868979099818,208.31868979099818,208.31868979099818,209.59958308299974,period,2.578847292003047,None,209.59974504099955,209.59980150000047,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
6,15.0,,30,30,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.0199387079992448,None,None,,,,,,,,,,,0,30,30,173,209.61107504100073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.60286741599703,209.61107504100073,210.09686499999953,210.09686499999953,210.09686499999953,210.16874399999506,210.16874399999506,210.16874399999506,210.63387562499702,period,1.0199387079992448,None,210.63402720799786,210.6340905409961,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-4,0.0,,31,31,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.721149791002972,None,None,,,,,,,,,,,0,31,31,545,210.6456318749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.6365492499972,210.6456318749988,211.88012112499564,211.88012112499564,211.88012112499564,211.96406512500107,211.96406512500107,211.96406512500107,212.37164179099636,z,1.721149791002972,None,212.3717719999986,212.3718326659946,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,32,32,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.7994797499995911,None,None,,,,,,,,,,,0,32,32,615,212.38293174999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.37406304099568,212.38293174999853,213.37358312499418,213.37358312499418,213.37358312499418,213.4473283749976,213.4473283749976,213.4473283749976,214.18968424999912,period,1.7994797499995911,None,214.1898363329965,214.18989733299532,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,33,33,0,,,,,0,100,,,,,c+2,noss,0.5,period,0.9849843329939176,None,None,,,,,,,,,,,0,33,33,634,214.20039320799697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.1922705409961,214.20039320799697,214.69038991599518,214.69038991599518,214.69038991599518,214.76400949999515,214.76400949999515,214.76400949999515,215.18844241599436,period,0.9849843329939176,None,215.18854658299824,215.1885907909964,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,0.0,,34,34,0,,,,,0,100,,,,,c-2,noss,0.5,z,1.1215168749986333,None,None,,,,,,,,,,,0,34,34,546,215.19963754099444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.19059749999724,215.19963754099444,215.68940591599676,215.68940591599676,215.68940591599676,215.7640919159967,215.7640919159967,215.7640919159967,216.33275391599454,z,1.1215168749986333,None,216.33289270800014,216.33294870799728,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,35,35,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.9202767499955371,None,None,,,,,,,,,,,0,35,35,220,216.34388320799917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.3350354159993,216.34388320799917,216.82941662499798,216.82941662499798,216.82941662499798,216.90318387499428,216.90318387499428,216.90318387499428,217.26705341599882,period,0.9202767499955371,None,217.26720254099928,217.26729391599656,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-8,-15.0,,36,36,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.1225516670019715,None,None,,,,,,,,,,,0,36,36,269,217.2784215829961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.26963195799908,217.2784215829961,218.01368620799622,218.01368620799622,218.01368620799622,218.08576874999562,218.08576874999562,218.08576874999562,218.40573716599465,z,1.1225516670019715,None,218.40584404100082,218.40588945800118,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,-15.0,,37,37,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.6981161660005455,None,None,,,,,,,,,,,0,37,37,495,218.41663933299424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.4078994579977,218.41663933299424,219.65667812500033,219.65667812500033,219.65667812500033,219.73106308299612,219.73106308299612,219.73106308299612,220.1176267080009,period,1.6981161660005455,None,220.1177738749975,220.1178386659958,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,15.0,,38,38,0,,,,,100,0,,,,,c+2,poss,0.5,period,3.1700185000008787,None,None,,,,,,,,,,,0,38,38,94,220.12920974999724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.12031204099912,220.12920974999724,220.61376679100067,220.61376679100067,220.61376679100067,220.68603095800063,220.68603095800063,220.68603095800063,223.30555320799613,period,3.1700185000008787,None,223.30569195799762,223.30574862499634,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,39,39,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.288614040997345,None,None,,,,,,,,,,,0,39,39,603,223.31695004100038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.3079452499951,223.31695004100038,224.0568123330013,224.0568123330013,224.0568123330013,224.13701804100128,224.13701804100128,224.13701804100128,224.61701583299873,period,1.288614040997345,None,224.6171867499943,224.61725316599768,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,-15.0,,40,40,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.2275277500011725,None,None,,,,,,,,,,,0,40,40,481,224.62964799999463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.6202319160002,224.62964799999463,225.3639335409971,225.3639335409971,225.3639335409971,225.43595933300094,225.43595933300094,225.43595933300094,225.86664337499678,period,1.2275277500011725,None,225.86677475000033,225.866830166,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,41,41,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.047769042001164,None,None,,,,,,,,,,,0,41,41,51,225.87820875000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.8693537500003,225.87820875000034,226.36409020800056,226.36409020800056,226.36409020800056,226.43691762499657,226.43691762499657,226.43691762499657,226.93352541599597,z,1.047769042001164,None,226.93366099999548,226.93371683299483,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,0.0,,42,42,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.1453870000041206,None,None,,,,,,,,,,,0,42,42,689,226.94522616599716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.93627687499975,226.94522616599716,227.68076733299677,227.68076733299677,227.68076733299677,227.75314645799517,227.75314645799517,227.75314645799517,228.10019541599468,period,1.1453870000041206,None,228.1003071249943,228.10035095799685,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,43,43,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.7234045000004699,None,None,,,,,,,,,,,0,43,43,662,228.11094237499492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.1023653749944,228.11094237499492,229.34737858299923,229.34737858299923,229.34737858299923,229.419723291001,229.419723291001,229.419723291001,229.83930004099966,period,1.7234045000004699,None,229.83940445799817,229.83944754099502,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-4,-15.0,,44,44,0,,,,,100,0,,,,,c-4,negs,0.75,period,1.321510458998091,None,None,,,,,,,,,,,0,44,44,347,229.85018433300138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.84146304099704,229.85018433300138,230.58992158299952,230.58992158299952,230.58992158299952,230.6645660409995,230.6645660409995,230.6645660409995,231.1833494159946,period,1.321510458998091,None,231.18348462499853,231.18354062499566,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,-15.0,,45,45,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.8540258749999339,None,None,,,,,,,,,,,0,45,45,456,231.19437945800018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.18580604100134,231.19437945800018,232.43077362499753,232.43077362499753,232.43077362499753,232.50293299999612,232.50293299999612,232.50293299999612,233.05365129099664,period,1.8540258749999339,None,233.053757665999,233.05380175000028,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,15.0,,46,46,0,,,,,100,0,,,,,c+2,poss,0.5,period,1.2741695829972741,None,None,,,,,,,,,,,0,46,46,89,233.06453716599935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.05579170800047,233.06453716599935,233.5476364579954,233.5476364579954,233.5476364579954,233.62079670799721,233.62079670799721,233.62079670799721,234.35031612499733,period,1.2741695829972741,None,234.35045279099722,234.35050829099782,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,47,47,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.9089143340024748,None,None,,,,,,,,,,,0,47,47,219,234.36166275000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.3530120409996,234.36166275000141,234.8477028749985,234.8477028749985,234.8477028749985,234.91884199999913,234.91884199999913,234.91884199999913,235.27366479099874,period,0.9089143340024748,None,235.2738204999987,235.27389095800027,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,0.0,,48,48,0,,,,,0,100,,,,,c-2,noss,1.25,z,1.7176149170045392,None,None,,,,,,,,,,,0,48,48,578,235.28411591599433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.27606808299606,235.28411591599433,236.52347245800047,236.52347245800047,236.52347245800047,236.5982328329992,236.5982328329992,236.5982328329992,237.0062364999976,z,1.7176149170045392,None,237.00636187499913,237.0064161659975,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,-15.0,,49,49,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.7178209999983665,None,None,,,,,,,,,,,0,49,49,415,237.0173267909995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.00868708299822,237.0173267909995,238.25673399999505,238.25673399999505,238.25673399999505,238.33178475000022,238.33178475000022,238.33178475000022,238.74024408299738,period,1.7178209999983665,None,238.74035179099883,238.74039870799606,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-4,0.0,,50,50,0,,,,,0,100,,,,,c-4,noss,0.5,z,0.9737560830035363,None,None,,,,,,,,,,,0,50,50,511,238.75064954099798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7424483750001,238.75064954099798,239.24027062499954,239.24027062499954,239.24027062499954,239.31493170799513,239.31493170799513,239.31493170799513,239.73437416600063,z,0.9737560830035363,None,239.7345378329992,239.73459758299578,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,15.0,,51,51,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.1026716659980593,None,None,,,,,,,,,,,0,51,51,135,239.74587433299894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7369697499962,239.74587433299894,240.23121012499905,240.23121012499905,240.23121012499905,240.30324970799848,240.30324970799848,240.30324970799848,240.85084566599835,period,1.1026716659980593,None,240.8509536249985,240.85099741599697,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
6,15.0,,52,52,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.7708256250043632,None,None,,,,,,,,,,,0,52,52,208,240.86162441600027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.85301374999835,240.86162441600027,242.09696779099613,242.09696779099613,242.09696779099613,242.17027791599685,242.17027791599685,242.17027791599685,242.63546895799664,period,1.7708256250043632,None,242.63561437499447,242.6356763750009,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-6,-15.0,,53,53,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.7262612500053365,None,None,,,,,,,,,,,0,53,53,317,242.64724958299485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.63820183299686,242.64724958299485,243.63149829099711,243.63149829099711,243.63149829099711,243.7035235000003,243.7035235000003,243.7035235000003,244.38410437499988,z,1.7262612500053365,None,244.3842794999946,244.38434058299754,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
6,15.0,,54,54,0,,,,,100,0,,,,,c+6,poss,0.5,period,0.9712621250000666,None,None,,,,,,,,,,,0,54,54,168,244.39611208299903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.38705729099456,244.39611208299903,244.88141604099656,244.88141604099656,244.88141604099656,244.95487399999547,244.95487399999547,244.95487399999547,245.37405999999464,period,0.9712621250000666,None,245.37420737499633,245.37426720799704,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-4,-15.0,,55,55,0,,,,,100,0,,,,,c-4,negs,0.5,z,1.70162737499777,None,None,,,,,,,,,,,0,55,55,346,245.38489837499947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.37665608299721,245.38489837499947,245.87371108299703,245.87371108299703,245.87371108299703,245.94860808299563,245.94860808299563,245.94860808299563,247.0890303749984,z,1.70162737499777,None,247.08913604099507,247.08917929099698,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,56,56,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8242124169992167,None,None,,,,,,,,,,,0,56,56,41,247.10059316599654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.09150237499853,247.10059316599654,248.34070858299674,248.34070858299674,248.34070858299674,248.41512745799992,248.41512745799992,248.41512745799992,248.9347041660003,z,1.8242124169992167,None,248.93488666600024,248.93495179100137,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-6,-15.0,,57,57,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.4749551250060904,None,None,,,,,,,,,,,0,57,57,323,248.94674287499947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.93774099999428,248.94674287499947,249.9306030000007,249.9306030000007,249.9306030000007,250.00513495799532,250.00513495799532,250.00513495799532,250.4343338749968,z,1.4749551250060904,None,250.43444891599938,250.43449249999685,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,58,58,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.2373386660037795,None,None,,,,,,,,,,,0,58,58,646,250.44516854099493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.4365284999949,250.44516854099493,251.18158712500008,251.18158712500008,251.18158712500008,251.2544648749972,251.2544648749972,251.2544648749972,251.68547874999786,period,1.2373386660037795,None,251.68562812500022,251.68568737500027,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,59,59,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.2789967089993297,None,None,,,,,,,,,,,0,59,59,221,251.6969978749985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.68799545799993,251.6969978749985,252.4308031249966,252.4308031249966,252.4308031249966,252.50359879099415,252.50359879099415,252.50359879099415,252.98484695799561,period,1.2789967089993297,None,252.98499058299785,252.98504999999568,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,60,60,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.188681584004371,None,None,,,,,,,,,,,0,60,60,643,252.99616291599523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.98729574999743,252.99616291599523,253.73163374999422,253.73163374999422,253.73163374999422,253.8039692079983,253.8039692079983,253.8039692079983,254.19003874999908,period,1.188681584004371,None,254.19016987500072,254.19022495799436,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
