center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
0,-15.0,,21,21,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.8688697920297273,None,None,,,,,,,,,,,0,21,21,453,213.03625045897206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.02697574999183,213.03625045897206,214.27113966702018,214.27113966702018,214.27113966702018,214.34344270901056,214.34344270901056,214.34344270901056,214.9076371669653,period,1.8688697920297273,None,214.90777195896953,214.90782625001157,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,22,22,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.2663433750276454,None,None,,,,,,,,,,,0,22,22,57,214.91921670897864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.91013999999268,214.91921670897864,215.65446212497773,215.65446212497773,215.65446212497773,215.72674449998885,215.72674449998885,215.72674449998885,216.19070216699038,z,1.2663433750276454,None,216.19083224999486,216.1908755839686,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,23,23,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.556448209041264,None,None,,,,,,,,,,,0,23,23,688,216.20197320898296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.19290487497346,216.20197320898296,216.93786616699072,216.93786616699072,216.93786616699072,217.00966745900223,217.00966745900223,217.00966745900223,217.7629826249904,period,1.556448209041264,None,217.7630938749644,217.76313708396628,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,24,24,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.1320491249789484,None,None,,,,,,,,,,,0,24,24,219,217.773824666976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.7651100839721,217.773824666976,218.26349149999442,218.26349149999442,218.26349149999442,218.33835766697302,218.33835766697302,218.33835766697302,218.91842187498696,period,1.1320491249789484,None,218.91852775000734,218.91856916696997,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,-15.0,,25,25,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.2800962919718586,None,None,,,,,,,,,,,0,25,25,389,218.92510804196354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.92062429198995,218.92510804196354,219.66428191697923,219.66428191697923,219.66428191697923,219.73851929197554,219.73851929197554,219.73851929197554,220.20807549997699,period,1.2800962919718586,None,220.20821833400987,220.20827662496595,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,26,26,0,,,,,100,0,,,,,c-2,poss,1.25,period,2.137599917012267,None,None,,,,,,,,,,,0,26,26,34,220.21927370899357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.21045295899967,220.21927370899357,221.45463945897063,221.45463945897063,221.45463945897063,221.52700841700425,221.52700841700425,221.52700841700425,222.36316775000887,period,2.137599917012267,None,222.3633020420093,222.3633549590013,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
6,15.0,,27,27,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.739655125013087,None,None,,,,,,,,,,,0,27,27,200,222.3741385419853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.36539216700476,222.3741385419853,223.61448733397992,223.61448733397992,223.61448733397992,223.6883909169701,223.6883909169701,223.6883909169701,224.1242843749933,period,1.739655125013087,None,224.12446191697381,224.12452337500872,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,28,28,0,,,,,100,0,,,,,c+2,poss,0.5,z,1.9456437500193715,None,None,,,,,,,,,,,0,28,28,89,224.13591766700847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.12703783396864,224.13591766700847,224.62148687499575,224.62148687499575,224.62148687499575,224.69487150001805,224.69487150001805,224.69487150001805,226.09098674997222,z,1.9456437500193715,None,226.09123449999606,226.0913267089636,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,29,29,0,,,,,100,0,,,,,c-8,negs,0.5,z,1.2112254590028897,None,None,,,,,,,,,,,0,29,29,257,226.10296337498585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0938404169865,226.10296337498585,226.5881464590202,226.5881464590202,226.5881464590202,226.66000366699882,226.66000366699882,226.66000366699882,227.32454041700112,z,1.2112254590028897,None,227.32469162502093,227.32474941702094,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,-15.0,,30,30,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.182281540997792,None,None,,,,,,,,,,,0,30,30,429,227.3361314170179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.32705583400093,227.3361314170179,227.82155708398204,227.82155708398204,227.82155708398204,227.89375137496972,227.89375137496972,227.89375137496972,228.52481333399191,period,1.182281540997792,None,228.5249782089959,228.52503091696417,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,31,31,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.263579749967903,None,None,,,,,,,,,,,0,31,31,685,228.53773062501568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.52843875001417,228.53773062501568,229.27159745898098,229.27159745898098,229.27159745898098,229.3439782920177,229.3439782920177,229.3439782920177,229.80730174999917,period,1.263579749967903,None,229.80740737501765,229.80746350000845,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,-15.0,,32,32,0,,,,,100,0,,,,,c-4,negs,1.0,z,1.8723505419911817,None,None,,,,,,,,,,,0,32,32,359,229.81810266699176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.80949533398962,229.81810266699176,230.80504445900442,230.80504445900442,230.80504445900442,230.8771455839742,230.8771455839742,230.8771455839742,231.69686158397235,z,1.8723505419911817,None,231.69699645898072,231.6970501249889,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,33,33,0,,,,,100,0,,,,,c+2,poss,0.5,z,1.3054275420145132,None,None,,,,,,,,,,,0,33,33,86,231.70783891697647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.69917916698614,231.70783891697647,232.1972255000146,232.1972255000146,232.1972255000146,232.27199266699608,232.27199266699608,232.27199266699608,233.02534591697622,z,1.3054275420145132,None,233.02553608396556,233.02559670899063,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,-15.0,,34,34,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.7520227080094628,None,None,,,,,,,,,,,0,34,34,451,233.03833966696402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.02909387496766,233.03833966696402,234.02191254199715,234.02191254199715,234.02191254199715,234.09449208399747,234.09449208399747,234.09449208399747,234.79575200000545,period,1.7520227080094628,None,234.79585541697452,234.79589779197704,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,35,35,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.81546100002015,None,None,,,,,,,,,,,0,35,35,706,234.80718800000614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.7978952919948,234.80718800000614,236.0384842089843,236.0384842089843,236.0384842089843,236.11058749997756,236.11058749997756,236.11058749997756,236.6253687919816,period,1.81546100002015,None,236.6256519589806,236.62576508399798,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,36,36,0,,,,,100,0,,,,,c+0,poss,1.0,period,2.1095555420033634,None,None,,,,,,,,,,,0,36,36,72,236.63714879198233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.62826954200864,236.63714879198233,237.62204099999508,237.62204099999508,237.62204099999508,237.69418925000355,237.69418925000355,237.69418925000355,238.75781254196772,period,2.1095555420033634,None,238.7579484169837,238.75800079200417,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,37,37,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.520503290987108,None,None,,,,,,,,,,,0,37,37,100,238.7691544169793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7602507090196,238.7691544169793,239.5053954590112,239.5053954590112,239.5053954590112,239.5775481669698,239.5775481669698,239.5775481669698,240.2927017089678,z,1.520503290987108,None,240.29285729199182,240.29294216696871,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,-15.0,,38,38,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.4016653750441037,None,None,,,,,,,,,,,0,38,38,468,240.3043053339934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.29510799999116,240.3043053339934,240.78878962498857,240.78878962498857,240.78878962498857,240.86136112501845,240.86136112501845,240.86136112501845,241.7086138749728,period,1.4016653750441037,None,241.70878179196734,241.7088370419806,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,39,39,0,,,,,100,0,,,,,c+2,poss,1.25,z,2.0136272920062765,None,None,,,,,,,,,,,0,39,39,124,241.72090470901458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.71171583398245,241.72090470901458,242.95544920896646,242.95544920896646,242.95544920896646,243.02789016696624,243.02789016696624,243.02789016696624,243.74176274996717,z,2.0136272920062765,None,243.74193491699407,243.74199412501184,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-6,-15.0,,40,40,0,,,,,100,0,,,,,c-6,negs,1.25,period,2.61932766699465,None,None,,,,,,,,,,,0,40,40,326,243.75387279200368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.74503608397208,243.75387279200368,244.9889172919793,244.9889172919793,244.9889172919793,245.06098829198163,245.06098829198163,245.06098829198163,246.37589441699674,period,2.61932766699465,None,246.37617524998495,246.37627416697796,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,-15.0,,41,41,0,,,,,100,0,,,,,c-4,negs,1.0,z,1.7954128749552183,None,None,,,,,,,,,,,0,41,41,360,246.38804166699992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.3788566669682,246.38804166699992,247.37243070901604,247.37243070901604,247.37243070901604,247.44394083396764,247.44394083396764,247.44394083396764,248.19193375000032,z,1.7954128749552183,None,248.1922001669882,248.19229749997612,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-6,-15.0,,42,42,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.1188936660182662,None,None,,,,,,,,,,,0,42,42,298,248.2037775000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.1948127920041,248.2037775000208,248.6890939999721,248.6890939999721,248.6890939999721,248.76117924996652,248.76117924996652,248.76117924996652,249.3252187499893,z,1.1188936660182662,None,249.32535620901035,249.32540945900837,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
6,15.0,,43,43,0,,,,,100,0,,,,,c+6,poss,1.25,z,2.3323015840142034,None,None,,,,,,,,,,,0,43,43,203,249.33679954201216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.32768574997317,249.33679954201216,250.57246379199205,250.57246379199205,250.57246379199205,250.64424570900155,250.64424570900155,250.64424570900155,251.67477799998596,z,2.3323015840142034,None,251.6748849999858,251.67492758401204,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,44,44,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.628944500000216,None,None,,,,,,,,,,,0,44,44,13,251.68567666696617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.67696054198314,251.68567666696617,252.42248570901575,252.42248570901575,252.42248570901575,252.4945046249777,252.4945046249777,252.4945046249777,253.32515229197452,z,1.628944500000216,None,253.32528729201294,253.3253413750208,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,45,45,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.3737395000061952,None,None,,,,,,,,,,,0,45,45,270,253.33604812499834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.3275861669681,253.33604812499834,254.07310195901664,254.07310195901664,254.07310195901664,254.1441599589889,254.1441599589889,254.1441599589889,254.7149438339984,z,1.3737395000061952,None,254.7150771250017,254.71513070899528,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,0.0,,46,46,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.2598670410225168,None,None,,,,,,,,,,,0,46,46,518,254.72582104196772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.71735250001075,254.72582104196772,255.4654744589934,255.4654744589934,255.4654744589934,255.53978670900688,255.53978670900688,255.53978670900688,255.99200937501155,z,1.2598670410225168,None,255.99211474996991,255.9921560420189,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,0.0,,47,47,0,,,,,0,100,,,,,c+0,noss,1.0,z,2.844784500019159,None,None,,,,,,,,,,,0,47,47,616,256.0022889999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.9941251669661,256.0022889999673,256.9886582500185,256.9886582500185,256.9886582500185,257.0615553340176,257.0615553340176,257.0615553340176,258.8588608750142,z,2.844784500019159,None,258.85899391700514,258.85904741700506,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,48,48,0,,,,,0,100,,,,,c+4,noss,0.5,period,0.9907800829969347,None,None,,,,,,,,,,,0,48,48,679,258.87071341701085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.8616533339955,258.87071341701085,259.356083458988,259.356083458988,259.356083458988,259.4289222090156,259.4289222090156,259.4289222090156,259.8651722499635,period,0.9907800829969347,None,259.86529658397194,259.8653429590049,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,-15.0,,49,49,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.4820291670039296,None,None,,,,,,,,,,,0,49,49,356,259.8758691250114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8674412089749,259.8758691250114,260.6160118340049,260.6160118340049,260.6160118340049,260.6900286669843,260.6900286669843,260.6900286669843,261.36421949998476,z,1.4820291670039296,None,261.3643574999878,261.364412083989,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,0.0,,50,50,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.8602124579483643,None,None,,,,,,,,,,,0,50,50,543,261.3757218749961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.36665216699475,261.3757218749961,262.6162527920096,262.6162527920096,262.6162527920096,262.69013354199706,262.69013354199706,262.69013354199706,263.24196383397793,z,1.8602124579483643,None,263.2420769169694,263.2421192919719,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,51,51,0,,,,,100,0,,,,,c-2,poss,0.5,z,0.9700311660417356,None,None,,,,,,,,,,,0,51,51,2,263.2533059999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.24411579198204,263.2533059999696,263.7395271669957,263.7395271669957,263.7395271669957,263.8118120839936,263.8118120839936,263.8118120839936,264.22622645896627,z,0.9700311660417356,None,264.2263917920063,264.22644216701156,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,0.0,,52,52,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.2972237089998089,None,None,,,,,,,,,,,0,52,52,648,264.2387721670093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.2298247090075,264.2387721670093,264.97293325001374,264.97293325001374,264.97293325001374,265.0449472090113,265.0449472090113,265.0449472090113,265.5422484999872,period,1.2972237089998089,None,265.5423544169753,265.5423958339961,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-6,-15.0,,53,53,0,,,,,100,0,,,,,c-6,negs,1.0,z,2.123201166978106,None,None,,,,,,,,,,,0,53,53,316,265.5530318749952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5444082089816,265.5530318749952,266.5395959590096,266.5395959590096,266.5395959590096,266.6116996249766,266.6116996249766,266.6116996249766,267.6812244169996,z,2.123201166978106,None,267.6813281669747,267.68136866699206,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,54,54,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.8249731249525212,None,None,,,,,,,,,,,0,54,54,243,267.6923501669662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.68339024996385,267.6923501669662,268.93262283399235,268.93262283399235,268.93262283399235,269.00709874997847,269.00709874997847,269.00709874997847,269.5264673749916,period,1.8249731249525212,None,269.5266211249982,269.52667491696775,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,-15.0,,55,55,0,,,,,100,0,,,,,c+0,negs,1.25,period,2.0565244579920545,None,None,,,,,,,,,,,0,55,55,458,269.5380752920173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5290393339819,269.5380752920173,270.77227308397414,270.77227308397414,270.77227308397414,270.84501037496375,270.84501037496375,270.84501037496375,271.598840709019,period,2.0565244579920545,None,271.59896354196826,271.5990149169811,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,-15.0,,56,56,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.5674747499870136,None,None,,,,,,,,,,,0,56,56,409,271.60955237498274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.60116716701305,271.60955237498274,272.5999559999909,272.5999559999909,272.5999559999909,272.673754583986,272.673754583986,272.673754583986,273.1819392920006,period,1.5674747499870136,None,273.18207166698994,273.1821262500016,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,0.0,,57,57,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.3142787920078263,None,None,,,,,,,,,,,0,57,57,566,273.19274708401645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.18422208400443,273.19274708401645,273.93238416698296,273.93238416698296,273.93238416698296,274.00724787497893,274.00724787497893,274.00724787497893,274.5096581669641,z,1.3142787920078263,None,274.50987958401674,274.5099557089852,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,0.0,,58,58,0,,,,,0,100,,,,,c-2,noss,0.5,z,1.0598115409957245,None,None,,,,,,,,,,,0,58,58,546,274.52128087496385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.5124532500049,274.52128087496385,275.0066163339652,275.0066163339652,275.0066163339652,275.0788400839665,275.0788400839665,275.0788400839665,275.59258200001204,z,1.0598115409957245,None,275.59268362500006,275.5927238750155,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
