center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1283.801462583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,24,down,2,-9,-9,-30,1283.793495124999,1283.801462583,1284.288668833,1284.288668833,1284.3629967499983,1284.3629967499983,1284.3629967499983,1284.975370791999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1284.984378416997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,25,down,1,6,6,30,1284.9765153749977,1284.984378416997,1285.4729360419988,1285.4729360419988,1285.5467598750001,1285.5467598750001,1285.5467598750001,1286.1421890829988,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1286.151383458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,26,up,1,-6,-6,,1286.1433589999979,1286.151383458,1286.6396654579985,1286.6396654579985,1286.7128985829986,1286.7128985829986,1286.7128985829986,1287.1259848749978,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1287.1355247499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,27,down,5,-5,-5,-30,1287.1273069579984,1287.1355247499996,1287.6230677499989,1287.6230677499989,1287.6968522499992,1287.6968522499992,1287.6968522499992,1288.7323194169985,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1288.7419392079973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,28,down,5,-5,-5,,1288.733516166998,1288.7419392079973,1289.2316720419985,1289.2316720419985,1289.3067779169978,1289.3067779169978,1289.3067779169978,1289.7425847079976,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1289.7523864579998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,29,up,5,5,5,30,1289.7440037499982,1289.7523864579998,1290.2398260419977,1290.2398260419977,1290.3128613749977,1290.3128613749977,1290.3128613749977,1290.8923016669978,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1290.9016431669988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,30,down,2,3,3,30,1290.8934772920002,1290.9016431669988,1291.3898315419974,1291.3898315419974,1291.4634156249995,1291.4634156249995,1291.4634156249995,1293.7767246250005,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1293.7862863749979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,31,up,1,-5,-5,,1293.7779780829987,1293.7862863749979,1294.273295125,1294.273295125,1294.3466029999981,1294.3466029999981,1294.3466029999981,1294.7261887079985,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1294.735489625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,32,up,1,-8,-8,-30,1294.7273442080004,1294.735489625,1295.2226041249996,1295.2226041249996,1295.2970292499995,1295.2970292499995,1295.2970292499995,1296.2589979999975,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1296.2684622079978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,33,up,2,-3,-3,,1296.2601412080003,1296.2684622079978,1296.7566790419987,1296.7566790419987,1296.830182624999,1296.830182624999,1296.830182624999,1297.2984087919976,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1297.3237025829985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,34,down,1,5,5,30,1297.2995285830002,1297.3237025829985,1297.7987150829977,1297.7987150829977,1297.8739139999998,1297.8739139999998,1297.8739139999998,1298.9822010829994,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1299.0068238329986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,35,down,5,-10,-10,-30,1298.983357541998,1299.0068238329986,1299.4826697919998,1299.4826697919998,1299.5570238750006,1299.5570238750006,1299.5570238750006,1300.5595468329993,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1300.5688480829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,36,up,2,-1,-1,,1300.5607916669978,1300.5688480829995,1301.0569479999976,1301.0569479999976,1301.1310206669987,1301.1310206669987,1301.1310206669987,1302.010120125,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1302.019637082998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,37,up,2,-8,-8,-30,1302.0113741249988,1302.019637082998,1302.5068687919993,1302.5068687919993,1302.5805268749973,1302.5805268749973,1302.5805268749973,1303.4977378749973,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1303.506991457998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,38,up,0.5,5.5,5.5,30,1303.49887725,1303.506991457998,1303.9992853749973,1303.9992853749973,1304.0741666249996,1304.0741666249996,1304.0741666249996,1305.1668987919984,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1305.176343916999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,39,up,1,-7,-7,-30,1305.168059624997,1305.176343916999,1305.6659470419982,1305.6659470419982,1305.7409520830006,1305.7409520830006,1305.7409520830006,1306.726047707998,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1306.7354356670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,40,up,1,-4,-4,,1306.7272155829996,1306.7354356670003,1307.2236632919994,1307.2236632919994,1307.2972228750004,1307.2972228750004,1307.2972228750004,1307.9430414169983,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1307.9522938329974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,41,up,1,4,4,30,1307.9443049999973,1307.9522938329974,1308.4395445829978,1308.4395445829978,1308.5140976669973,1308.5140976669973,1308.5140976669973,1309.5768708329997,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1309.5864837499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,42,up,2,1,1,,1309.5781075419982,1309.5864837499976,1310.0738803329987,1310.0738803329987,1310.1475269170005,1310.1475269170005,1310.1475269170005,1311.0765912079987,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1311.08584625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,43,up,1,5,5,30,1311.0778664999998,1311.08584625,1311.5739697499994,1311.5739697499994,1311.647710707999,1311.647710707999,1311.647710707999,1312.410173458,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1312.4195750830004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,44,up,1,-6,-6,-30,1312.4113587499996,1312.4195750830004,1312.9072487079975,1312.9072487079975,1312.9810641250006,1312.9810641250006,1312.9810641250006,1313.9025718329976,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1313.9091042500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,45,up,1,-3,-3,,1313.9037029579995,1313.9091042500004,1314.3994720829978,1314.3994720829978,1314.4817934169987,1314.474613167,1314.474613167,1315.1428310829979,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1315.1521113329982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,46,up,2,-6,-6,-30,1315.1439670420004,1315.1521113329982,1315.6407983749996,1315.6407983749996,1315.7139508750006,1315.7139508750006,1315.7139508750006,1316.5602755420005,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1316.5700079999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,47,up,0.5,6.0,6.0,30,1316.5616800829994,1316.5700079999988,1317.057363374999,1317.057363374999,1317.1318280829983,1317.1318280829983,1317.1318280829983,1317.998693499998,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1318.0074297499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,48,up,1,-5,-5,-30,1317.9998380420002,1318.0074297499996,1318.4999596249982,1318.4999596249982,1318.574690333,1318.574690333,1318.574690333,1319.2931575000002,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1319.3023850829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,49,up,2,-4,-4,-30,1319.2943074169998,1319.3023850829995,1319.7908187920002,1319.7908187920002,1319.864222166998,1319.864222166998,1319.864222166998,1322.0268578329997,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1322.0366067920004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,50,up,2,3,3,,1322.0284017079975,1322.0366067920004,1322.5243617079977,1322.5243617079977,1322.5975788329997,1322.5975788329997,1322.5975788329997,1323.543960791998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1323.553330499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,51,down,0.5,4.5,4.5,30,1323.5451678749996,1323.553330499999,1324.0409593749973,1324.0409593749973,1324.1147560829995,1324.1147560829995,1324.1147560829995,1325.0771393750001,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1325.086373291997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,52,up,0.5,6.5,6.5,30,1325.078277875,1325.086373291997,1325.574642624997,1325.574642624997,1325.6482711249992,1325.6482711249992,1325.6482711249992,1326.5177986249982,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1326.5275948329981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,53,up,1,-2,-2,,1326.5191520829976,1326.5275948329981,1327.017614166998,1327.017614166998,1327.0916516670004,1327.0916516670004,1327.0916516670004,1327.7605265419988,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1327.7701774999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,54,down,0.5,4.0,4.0,30,1327.7617374170004,1327.7701774999987,1328.2577989579986,1328.2577989579986,1328.330094957997,1328.330094957997,1328.330094957997,1330.316858416998,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1330.3415430829991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,55,down,1,2,2,,1330.3179791250004,1330.3415430829991,1330.8173762080005,1330.8173762080005,1330.8917686249988,1330.8917686249988,1330.8917686249988,1331.3326049999996,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1331.3417046670002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,56,up,0.5,7.0,7.0,30,1331.3337279169973,1331.3417046670002,1331.8342260419995,1331.8342260419995,1331.9085487079974,1331.9085487079974,1331.9085487079974,1332.9332154999975,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1332.9582505420003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,57,up,1,-1,-1,,1332.9343393749987,1332.9582505420003,1333.4341217500005,1333.4341217500005,1333.5085981249977,1333.5085981249977,1333.5085981249977,1337.533094082999,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1337.542455374998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,58,up,2,-2,-2,-30,1337.5342180829975,1337.542455374998,1338.0337624579988,1338.0337624579988,1338.1087818749984,1338.1087818749984,1338.1087818749984,1339.9779942079986,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1339.9874430829987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,59,up,1,-4,-4,-30,1339.9792707919987,1339.9874430829987,1340.475084624999,1340.475084624999,1340.5485219999973,1340.5485219999973,1340.5485219999973,1344.1946727079994,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1344.2043870419984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,60,up,0.5,4.5,4.5,30,1344.195974582999,1344.2043870419984,1344.6919617499989,1344.6919617499989,1344.7655082079982,1344.7655082079982,1344.7655082079982,1345.9598736249973,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1345.975816291997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,61,down,0.5,6.5,6.5,30,1345.9613293330003,1345.975816291997,1346.4586077079985,1346.4586077079985,1346.5323341669973,1346.5323341669973,1346.5323341669973,1347.232840499997,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1347.2424963329977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,62,up,1,-3,-3,-30,1347.2339592079989,1347.2424963329977,1347.7351123329972,1347.7351123329972,1347.8091359999999,1347.8091359999999,1347.8091359999999,1348.5346403330004,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1348.5438954169986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,63,down,1,1,1,,1348.535813749997,1348.5438954169986,1349.034967083,1349.034967083,1349.108924541997,1349.108924541997,1349.108924541997,1349.7281200830002,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1349.7376417499981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,64,down,1,-3,-3,-30,1349.7293779169995,1349.7376417499981,1350.2252254999985,1350.2252254999985,1350.2987218749986,1350.2987218749986,1350.2987218749986,1351.0948430419994,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
