center,surround,correct,opacity,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,text_7.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,trial.started,center_angle,surround_angle,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0,0,0,0,78.66656433299795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,29,up,2,2,78.65864133300056,2,,78.66656433299795,79.16198729100142,79.16198729100142,79.2418258329999,79.2418258329999,79.2418258329999,80.1182087499983,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,80.12637891600025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,30,down,2,3,80.11843316599698,3,,80.12637891600025,80.62816070800181,80.62816070800181,80.70017654100229,80.70717312499619,80.70717312499619,81.51852712500113,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,81.52677708299598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,31,up,2,4,81.51877912499913,4,30,81.52677708299598,82.02838279100251,82.02838279100251,82.10015525000199,82.10706412499712,82.10706412499712,82.6919416660021,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,82.70001195799705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,32,up,1,-1,82.69214304100024,-1,-30,82.70001195799705,83.19467874999827,83.19467874999827,83.27564637499745,83.27564637499745,83.27564637499745,84.21849429100257,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,84.2270708329961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,33,up,2,-3,84.21877624999615,-3,-30,84.2270708329961,84.72755162500107,84.72755162500107,84.79947979099961,84.80615612499969,84.80615612499969,85.78483229099947,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,85.79329708300065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,34,up,5,10,85.78507566599728,10,30,85.79329708300065,86.29505637499824,86.29505637499824,86.36691445799806,86.37346470799821,86.37346470799821,87.06830449999688,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,87.07700112499879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,35,down,1,1,87.0685483749985,1,,87.07700112499879,87.5773819160022,87.5773819160022,87.65028362500016,87.65723516599974,87.65723516599974,88.57558474999678,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,88.58437870800117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,36,down,2,8,88.57587783299823,8,30,88.58437870800117,89.07775679099723,89.07775679099723,89.15845604099741,89.15845604099741,89.15845604099741,90.20852895799908,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,90.21679070800019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,37,up,2,6,90.20877116599877,6,30,90.21679070800019,90.71206195800187,90.71206195800187,90.79238029100088,90.79238029100088,90.79238029100088,91.46835904099862,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,91.47659762499825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,38,up,0.5,1.5,91.46856904099695,1.5,,91.47659762499825,91.97714495800028,91.97714495800028,92.05046433299867,92.05746962499688,92.05746962499688,92.8693409999978,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,92.87811091599724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,39,down,0.5,-1.5,92.86959708300128,-1.5,-30,92.87811091599724,93.37750370799768,93.37750370799768,93.45030224999937,93.45678745800251,93.45678745800251,94.54461154100136,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,94.5503017910014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,40,down,2,1,94.54481525000301,1,,94.5503017910014,95.05041808300302,95.05041808300302,95.12569695799903,95.13362520800001,95.13362520800001,95.68537733300036,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,95.69381158299802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,41,down,1,-4,95.68563295799686,-4,-30,95.69381158299802,96.19493945800059,96.19493945800059,96.26700733300095,96.27393420800217,96.27393420800217,97.501675624997,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,97.51010354099708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,42,down,0.5,1.0,97.50196058300207,1.0,,97.51010354099708,98.01078087499627,98.01078087499627,98.08370337499946,98.09062237499893,98.09062237499893,98.78556504099834,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,98.79405512499943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,43,up,1,2,98.78582254100183,2,,98.79405512499943,99.29542229099752,99.29542229099752,99.36700683300296,99.37409916600154,99.37409916600154,100.03526983300253,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,100.04417154099792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,44,up,1,9,100.03553541599831,9,30,100.04417154099792,100.54440404100023,100.54440404100023,100.61707004100026,100.62402645799739,100.62402645799739,101.23497495800257,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,101.2431291249959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,45,up,0.5,-3.5,101.23520270799781,-3.5,-30,101.2431291249959,101.74544216600043,101.74544216600043,101.81703387499874,101.82401291599672,101.82401291599672,102.45846341599827,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,102.46652516599715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,46,down,0.5,-2.0,102.45866541600117,-2.0,-30,102.46652516599715,102.96206808299758,102.96206808299758,103.04160825000145,103.04160825000145,103.04160825000145,104.07547579099628,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,104.08351366600255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,47,down,1,5,104.07571383300092,5,30,104.08351366600255,104.57820608300244,104.57820608300244,104.6587278750012,104.6587278750012,104.6587278750012,105.26846549999755,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,105.27665912499651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,48,up,0.5,5.5,105.26870687500195,5.5,30,105.27665912499651,105.77819166600239,105.77819166600239,105.8504391250026,105.85743595800159,105.85743595800159,106.81835400000273,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,106.82712370799709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,49,down,0.5,8.5,106.81859808300214,8.5,30,106.82712370799709,107.32854145800229,107.32854145800229,107.40045495799859,107.4074566249983,107.4074566249983,108.0513839999985,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,108.05911212499632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,50,down,0.5,-2.5,108.05158624999603,-2.5,-30,108.05911212499632,108.56098279100115,108.56098279100115,108.63383608299773,108.64077233299759,108.64077233299759,109.53483495800174,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,109.54290524999669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,51,down,0.5,1.5,109.53503887500119,1.5,,109.54290524999669,110.04528879099962,110.04528879099962,110.11713291599881,110.1240694579974,110.1240694579974,110.75274654100213,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,110.7615022500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,52,up,0.5,1.5,110.75299220799934,1.5,,110.7615022500031,111.26219675000175,111.26219675000175,111.33387229099753,111.34091008300311,111.34091008300311,112.1017574159996,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,112.11003699999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,53,up,0.5,-3.0,112.1019707910018,-3.0,-30,112.11003699999856,112.61140437499853,112.61140437499853,112.68349212499743,112.69078525000077,112.69078525000077,113.41835341599653,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,113.42634212499979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,54,down,0.5,5.0,113.41861025000253,5.0,30,113.42634212499979,113.92859029099782,113.92859029099782,114.00061291600286,114.00756583300245,114.00756583300245,115.4589718749994,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,115.46710012500262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,55,down,0.5,8.0,115.45921929099859,8.0,30,115.46710012500262,115.96073633299966,115.96073633299966,116.04154766599822,116.04154766599822,116.04154766599822,116.95884495799692,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,116.96728458299913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,56,down,0.5,1.0,116.95909224999923,1.0,,116.96728458299913,117.46121208299883,117.46121208299883,117.54178608299844,117.54178608299844,117.54178608299844,118.451891040997,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,118.46049091599707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,57,up,0.5,-2.0,118.45213370800047,-2.0,-30,118.46049091599707,118.96116008300305,118.96116008300305,119.033929833,119.04089124999882,119.04089124999882,119.90873133300192,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,119.91724237499875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,58,down,0.5,-3.5,119.90898520799965,-3.5,-30,119.91724237499875,120.41234570799861,120.41234570799861,120.49136958299641,120.49136958299641,120.49136958299641,121.84224258299946,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,121.85064120800234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,59,up,0.5,2.0,121.84244545800175,2.0,,121.85064120800234,122.34439991600084,122.34439991600084,122.42501454099693,122.42501454099693,122.42501454099693,123.52585908299807,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,123.53374929099664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,60,down,0.5,7.5,123.52608220800175,7.5,30,123.53374929099664,124.02855679099594,124.02855679099594,124.1088864580015,124.1088864580015,124.1088864580015,124.75846691599872,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,124.76667720799742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,61,down,0.5,1.5,124.75866975000099,1.5,,124.76667720799742,125.26185762500245,125.26185762500245,125.34217550000176,125.34217550000176,125.34217550000176,125.88540849999845,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,125.89405320800142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,62,down,0.5,-2.5,125.88565974999801,-2.5,-30,125.89405320800142,126.39504454100097,126.39504454100097,126.4673359160006,126.4743671249962,126.4743671249962,127.57532133300265,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,127.583566082998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,63,up,0.5,1.5,127.57553029099654,1.5,,127.583566082998,128.0778247499984,128.0778247499984,128.15923854099674,128.15923854099674,128.15923854099674,128.80874675000086,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,128.817324458003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,64,down,0.5,-4.0,128.80899091599713,-4.0,-30,128.817324458003,129.3121107909974,129.3121107909974,129.39113454100152,129.39113454100152,129.39113454100152,130.13508620799985,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,130.14323208299902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,65,down,0.5,4.5,130.13528995800152,4.5,30,130.14323208299902,130.64477154099586,130.64477154099586,130.7174617080018,130.724822958,130.724822958,131.3590165409987,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,131.36732020800264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,66,up,0.5,5.0,131.35928545799834,5.0,30,131.36732020800264,131.86142395799834,131.86142395799834,131.94192058299814,131.94192058299814,131.94192058299814,132.48526037499687,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,132.49332037499698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,67,down,0.5,1.0,132.48546937500214,1.0,,132.49332037499698,132.99494933299866,132.99494933299866,133.0667282909999,133.07352366599662,133.07352366599662,133.9020837909993,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,133.91086483300023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,68,down,0.5,7.0,133.90233408300264,7.0,30,133.91086483300023,134.41200966599718,134.41200966599718,134.48412720800115,134.49126004100253,134.49126004100253,135.5094863330014,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,135.51770974999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,69,up,0.5,-3.5,135.50973295800213,-3.5,-30,135.51770974999818,136.01129629099887,136.01129629099887,136.09138362499652,136.09138362499652,136.09138362499652,136.94295029099885,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,136.9510904159979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,70,up,0.5,2.0,136.94319708299736,2.0,,136.9510904159979,137.44504174999747,137.44504174999747,137.52593504099787,137.52593504099787,137.52593504099787,138.08574162500008,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,138.09411291599827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,71,up,0.5,-2.0,138.08599258300092,-2.0,-30,138.09411291599827,138.59539137499814,138.59539137499814,138.66756279100082,138.67454020799778,138.67454020799778,139.4357137909974,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,139.444011915999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,72,down,0.5,1.5,139.43594016599673,1.5,,139.444011915999,139.94550433300174,139.94550433300174,140.0174532079982,140.0244932909991,140.0244932909991,140.6353615409971,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,0,0,0,0,140.64384779099782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,73,up,0.5,1.5,140.63560449999932,1.5,,140.64384779099782,141.14559512500273,141.14559512500273,141.21750050000264,141.22451374999946,141.22451374999946,141.8853174160031,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
