center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-8,-15.0,,22,22,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.671260083996458,None,None,,,,,,,,,,,0,22,22,276,179.3394352500036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.33041508300812,179.3394352500036,180.32574566599214,180.32574566599214,180.32574566599214,180.3981209580088,180.3981209580088,180.3981209580088,181.0171319580113,z,1.671260083996458,None,181.01726920800866,181.0173256249982,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,23,23,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.7825049170060083,None,None,,,,,,,,,,,0,23,23,65,181.02853641600814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0194676660176,181.02853641600814,182.01896429099725,182.01896429099725,182.01896429099725,182.09275941600208,182.09275941600208,182.09275941600208,182.81695362500614,z,1.7825049170060083,None,182.81708083301783,182.81713320800918,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,24,24,0,,,,,100,0,,,,,c+4,poss,0.5,z,1.255593374982709,None,None,,,,,,,,,,,0,24,24,126,182.82834320800612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.81929574999958,182.82834320800612,183.31849058301304,183.31849058301304,183.31849058301304,183.39275933301542,183.39275933301542,183.39275933301542,184.0956172909937,z,1.255593374982709,None,184.095788791019,184.09584966601687,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,25,25,0,,,,,0,100,,,,,c+0,noss,1.25,z,2.5285237089847215,None,None,,,,,,,,,,,0,25,25,621,184.1078487909981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.09873629099457,184.1078487909981,185.34248700001626,185.34248700001626,185.34248700001626,185.41519941599108,185.41519941599108,185.41519941599108,186.64618124999106,z,2.5285237089847215,None,186.6463509160094,186.64641004099394,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,-15.0,,26,26,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.892018457991071,None,None,,,,,,,,,,,0,26,26,498,186.65869829099393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.64910212499672,186.65869829099393,187.89253741601715,187.89253741601715,187.89253741601715,187.96453766600462,187.96453766600462,187.96453766600462,188.56085829099175,period,1.892018457991071,None,188.5609860830009,188.56103770801565,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,0.0,,27,27,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.8129603340057656,None,None,,,,,,,,,,,0,27,27,707,188.5719906250015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.563067125011,188.5719906250015,189.809291957994,189.809291957994,189.809291957994,189.88134250001167,189.88134250001167,189.88134250001167,190.39573770799325,period,1.8129603340057656,None,190.39591762499185,190.39598095801193,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,28,28,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.7254371250164695,None,None,,,,,,,,,,,0,28,28,83,190.40791458301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.39880716599873,190.40791458301828,191.64270579101867,191.64270579101867,191.64270579101867,191.71523375000106,191.71523375000106,191.71523375000106,192.1363797080121,z,1.7254371250164695,None,192.13656800001627,192.13662779101287,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,29,29,0,,,,,100,0,,,,,c+6,poss,0.5,z,1.6476996669953223,None,None,,,,,,,,,,,0,29,29,169,192.14698612500797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.1388847079943,192.14698612500797,192.63568450001185,192.63568450001185,192.63568450001185,192.7098855410004,192.7098855410004,192.7098855410004,193.8009479159955,z,1.6476996669953223,None,193.8010855000175,193.80113879099372,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,30,30,0,,,,,100,0,,,,,c+4,poss,0.75,z,1.422081208002055,None,None,,,,,,,,,,,0,30,30,144,193.81236058301874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.8033656660118,193.81236058301874,194.55253783299122,194.55253783299122,194.55253783299122,194.62666149999131,194.62666149999131,194.62666149999131,195.2455539579969,z,1.422081208002055,None,195.24568925000494,195.2457445000182,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,31,31,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.1958183749811724,None,None,,,,,,,,,,,0,31,31,295,195.25660020799842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.24795516600716,195.25660020799842,195.7430330410134,195.7430330410134,195.7430330410134,195.81518770800903,195.81518770800903,195.81518770800903,196.4627599999949,z,1.1958183749811724,None,196.46293945799698,196.46300225000596,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,32,32,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.502450083004078,None,None,,,,,,,,,,,0,32,32,649,196.47506929101655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.46584366599564,196.47506929101655,197.2093795830151,197.2093795830151,197.2093795830151,197.28220904100453,197.28220904100453,197.28220904100453,197.9806475410005,period,1.502450083004078,None,197.98080508300336,197.98087616599514,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,33,33,0,,,,,100,0,,,,,c+4,poss,1.0,z,1.6849003749957774,None,None,,,,,,,,,,,0,33,33,154,197.99234337499365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.98350166599266,197.99234337499365,198.97643866599537,198.97643866599537,198.97643866599537,199.0479918330093,199.0479918330093,199.0479918330093,199.6796752079972,z,1.6849003749957774,None,199.67979470800492,199.67983779101633,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,15.0,,34,34,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.3558314160036389,None,None,,,,,,,,,,,0,34,34,101,199.69052058301168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.68195416600793,199.69052058301168,200.42632100000628,200.42632100000628,200.42632100000628,200.4983339580067,200.4983339580067,200.4983339580067,201.05042704101652,z,1.3558314160036389,None,201.05052991601406,201.0505718330096,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,15.0,,35,35,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.2985071250004694,None,None,,,,,,,,,,,0,35,35,103,201.06175041600363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.05253770799027,201.06175041600363,201.80230458299047,201.80230458299047,201.80230458299047,201.87669304100564,201.87669304100564,201.87669304100564,202.36324170799344,z,1.2985071250004694,None,202.36340691600344,202.36346837499877,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,-15.0,,36,36,0,,,,,100,0,,,,,c-4,negs,1.25,period,1.8883229169878177,None,None,,,,,,,,,,,0,36,36,369,202.37489054101752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.36586091600475,202.37489054101752,203.60973374999594,203.60973374999594,203.60973374999594,203.68218366600922,203.68218366600922,203.68218366600922,204.26787766601774,period,1.8883229169878177,None,204.26800437501515,204.2680570410157,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,0.0,,37,37,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.8313675840036012,None,None,,,,,,,,,,,0,37,37,570,204.2791574159928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.27026437499444,204.2791574159928,205.26865516600083,205.26865516600083,205.26865516600083,205.34378979101893,205.34378979101893,205.34378979101893,206.11359287501546,z,1.8313675840036012,None,206.11373758301488,206.11379670799943,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,-15.0,,38,38,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.3611190000083297,None,None,,,,,,,,,,,0,38,38,396,206.12479737499962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.11599708299036,206.12479737499962,206.85988612499204,206.85988612499204,206.85988612499204,206.9318592910131,206.9318592910131,206.9318592910131,207.49626174999867,period,1.3611190000083297,None,207.4964869999967,207.4966381659906,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,39,39,0,,,,,100,0,,,,,c+6,poss,1.25,z,2.775624500005506,None,None,,,,,,,,,,,0,39,39,207,207.50793141601025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.49922787499963,207.50793141601025,208.74337445799029,208.74337445799029,208.74337445799029,208.8156135409954,208.8156135409954,208.8156135409954,210.29522366600577,z,2.775624500005506,None,210.29533558301046,210.29540525001357,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,40,40,0,,,,,100,0,,,,,c-6,negs,1.0,z,2.6824947080167476,None,None,,,,,,,,,,,0,40,40,320,210.30273695799406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.29740416599088,210.30273695799406,211.29336987499846,211.29336987499846,211.29336987499846,211.36571720801294,211.36571720801294,211.36571720801294,212.9961605000135,z,2.6824947080167476,None,212.9962896250072,212.99634445799165,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,0.0,,41,41,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.1567107499868143,None,None,,,,,,,,,,,0,41,41,508,213.0071240410034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.99851191599737,213.0071240410034,213.4936762500147,213.4936762500147,213.4936762500147,213.5658655000152,213.5658655000152,213.5658655000152,214.16791829100111,z,1.1567107499868143,None,214.1680452080036,214.16811345799943,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
8,15.0,,42,42,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.5779438329918776,None,None,,,,,,,,,,,0,42,42,225,214.1793179580127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.17027483301354,214.1793179580127,214.9193197080167,214.9193197080167,214.9193197080167,214.9941130829975,214.9941130829975,214.9941130829975,215.763834375015,period,1.5779438329918776,None,215.76399516599486,215.76404837501468,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,15.0,,43,43,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.4466757499903906,None,None,,,,,,,,,,,0,43,43,100,215.77538966599968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.76622279101866,215.77538966599968,216.51033754099626,216.51033754099626,216.51033754099626,216.58210591599345,216.58210591599345,216.58210591599345,217.2301473330008,z,1.4466757499903906,None,217.23032425000565,217.23040462500649,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,0.0,,44,44,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.4351299169939011,None,None,,,,,,,,,,,0,44,44,514,217.24300149999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.23374437500024,217.24300149999908,217.7270072500105,217.7270072500105,217.7270072500105,217.79987579100998,217.79987579100998,217.79987579100998,218.6841538750159,z,1.4351299169939011,None,218.68429579099757,218.68435112500447,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,45,45,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.6187212500080932,None,None,,,,,,,,,,,0,45,45,660,218.71057275001658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.68644304099143,218.71057275001658,219.6849826250109,219.6849826250109,219.6849826250109,219.76099454099312,219.76099454099312,219.76099454099312,220.33559783300734,period,1.6187212500080932,None,220.3357082910079,220.33576454099966,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,0.0,,46,46,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.5983791670005303,None,None,,,,,,,,,,,0,46,46,571,220.34668462499394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.3377535000036,220.34668462499394,221.33685037499527,221.33685037499527,221.33685037499527,221.41104925001855,221.41104925001855,221.41104925001855,221.94818258300074,z,1.5983791670005303,None,221.94833479099907,221.9483897080063,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
8,15.0,,47,47,0,,,,,100,0,,,,,c+8,poss,1.25,period,2.1260372920078225,None,None,,,,,,,,,,,0,47,47,247,221.95936979100225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.95059349999065,221.95936979100225,223.19385983300162,223.19385983300162,223.19385983300162,223.26525312499143,223.26525312499143,223.26525312499143,224.09699537500273,period,2.1260372920078225,None,224.09714900000836,224.09720704099163,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,0.0,,48,48,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.8805274160113186,None,None,,,,,,,,,,,0,48,48,712,224.10871612501796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.09960683301324,224.10871612501796,225.3439621250145,225.3439621250145,225.3439621250145,225.41622691601515,225.41622691601515,225.41622691601515,225.99550783299492,period,1.8805274160113186,None,225.9956439580128,225.99569629100733,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-8,-15.0,,49,49,0,,,,,100,0,,,,,c-8,negs,1.25,z,2.7070785840041935,None,None,,,,,,,,,,,0,49,49,293,226.00709537501098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.99807191599393,226.00709537501098,227.24400658300146,227.24400658300146,227.24400658300146,227.31772087499849,227.31772087499849,227.31772087499849,228.71966375000193,z,2.7070785840041935,None,228.71979783300776,228.71985391600174,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,50,50,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.67360158401425,None,None,,,,,,,,,,,0,50,50,588,228.73055979100172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.72213787501096,228.73055979100172,229.21998291599448,229.21998291599448,229.21998291599448,229.29456162499264,229.29456162499264,229.29456162499264,230.41354137501912,z,1.67360158401425,None,230.41370112501318,230.41375266600517,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,0.0,,51,51,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.1494630830129609,None,None,,,,,,,,,,,0,51,51,673,230.42596016600146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.41655600001104,230.42596016600146,230.9107492910116,230.9107492910116,230.9107492910116,230.98309704099665,230.98309704099665,230.98309704099665,231.5802791659953,period,1.1494630830129609,None,231.58038533301442,231.580427665991,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,0.0,,52,52,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.8894152920111082,None,None,,,,,,,,,,,0,52,52,538,231.5906612079998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.58240283300984,231.5906612079998,232.8274812079908,232.8274812079908,232.8274812079908,232.89846212501288,232.89846212501288,232.89846212501288,233.48531124999863,z,1.8894152920111082,None,233.48542954100412,233.4854708329949,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,53,53,0,,,,,0,100,,,,,c+0,noss,1.0,period,2.481521582987625,None,None,,,,,,,,,,,0,53,53,610,233.49664191601914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.48743945799652,233.49664191601914,234.48744845800684,234.48744845800684,234.48744845800684,234.56141812499845,234.56141812499845,234.56141812499845,235.98114258301212,period,2.481521582987625,None,235.98130025001592,235.9813551249972,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,54,54,0,,,,,0,100,,,,,c+0,noss,1.25,z,2.276434125000378,None,None,,,,,,,,,,,0,54,54,624,235.9932044580055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.9840516660188,235.9932044580055,237.2276885829924,237.2276885829924,237.2276885829924,237.2997629159945,237.2997629159945,237.2997629159945,238.2809752500034,z,2.276434125000378,None,238.28113820799626,238.2811944159912,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,55,55,0,,,,,100,0,,,,,c+4,poss,1.25,z,1.9143635829968844,None,None,,,,,,,,,,,0,55,55,163,238.29289000001154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.28376458300045,238.29289000001154,239.5276824159955,239.5276824159955,239.5276824159955,239.59993166601635,239.59993166601635,239.59993166601635,240.21359004100668,z,1.9143635829968844,None,240.21369691600557,240.21373958300683,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
8,15.0,,56,56,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.9759465829993133,None,None,,,,,,,,,,,0,56,56,242,240.22452029099804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.21576920800726,240.22452029099804,241.46112283301773,241.46112283301773,241.46112283301773,241.53301237500273,241.53301237500273,241.53301237500273,242.2029780409939,period,1.9759465829993133,None,242.203111291019,242.20316475001164,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,57,57,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.9743606249976438,None,None,,,,,,,,,,,0,57,57,191,242.21403254100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.2053609160066,242.21403254100005,243.20441570799449,243.20441570799449,243.20441570799449,243.27826891600853,243.27826891600853,243.27826891600853,244.19730387500022,period,1.9743606249976438,None,244.19747091599857,244.19752695801435,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-8,-15.0,,58,58,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.3989887080097105,None,None,,,,,,,,,,,0,58,58,269,244.20988829099224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2007612500165,244.20988829099224,244.9448162910121,244.9448162910121,244.9448162910121,245.01681083301082,245.01681083301082,245.01681083301082,245.61461341599352,z,1.3989887080097105,None,245.61476583301555,245.61482433299534,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,59,59,0,,,,,100,0,,,,,c+6,poss,1.25,period,2.123271249991376,None,None,,,,,,,,,,,0,59,59,202,245.62591212501866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.61709495799732,245.62591212501866,246.861461374996,246.861461374996,246.861461374996,246.9341475830006,246.9341475830006,246.9341475830006,247.75296629100922,period,2.123271249991376,None,247.7530929580098,247.75314487499418,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,15.0,,60,60,0,,,,,100,0,,,,,c-2,poss,1.25,z,2.638368041982176,None,None,,,,,,,,,,,0,60,60,38,247.76406333301566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.75517499999842,247.76406333301566,249.0052659159992,249.0052659159992,249.0052659159992,249.07871520801564,249.07871520801564,249.07871520801564,250.40541745800874,z,2.638368041982176,None,250.40556020801887,250.40561237500515,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,61,61,0,,,,,0,100,,,,,c+0,noss,0.75,z,1.4894930830050725,None,None,,,,,,,,,,,0,61,61,604,250.4158690829936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.40768500001286,250.4158690829936,251.15475120799965,251.15475120799965,251.15475120799965,251.2287400829955,251.2287400829955,251.2287400829955,251.91423029100406,z,1.4894930830050725,None,251.91436583301402,251.91441958301584,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
